date,cpi_kr,core_cpi_kr,unemployment_seasonal_kr,unemployment_raw_kr,employment_rate_kr,base_rate_kr,m2_money_supply_kr,cd_rate_kr,gov_bond_3y_kr,usd_krw_exchange_rate_kr,gdp_kr,ppi_kr,industrial_production_index_kr,facility_investment_index_kr,manufacturing_utilization_rate_kr,retail_sales_index_kr,services_output_index_kr,economic_sentiment_raw_kr,economic_sentiment_seasonal_kr,import_price_index_kr,import_value_index_kr,export_value_index_kr,trade_balance_kr,jeonse_index_kr,brent_oil,wti_oil_price,gold_price,kospi_index_kr,cpi_us,base_rate_us,unemployment_us,core_cpi_kr_lag1,core_cpi_kr_lag2,core_cpi_kr_lag3,unemployment_seasonal_kr_lag1,unemployment_seasonal_kr_lag2,unemployment_seasonal_kr_lag3,unemployment_raw_kr_lag1,unemployment_raw_kr_lag2,unemployment_raw_kr_lag3,employment_rate_kr_lag1,employment_rate_kr_lag2,employment_rate_kr_lag3,base_rate_kr_lag1,base_rate_kr_lag2,base_rate_kr_lag3,m2_money_supply_kr_lag1,m2_money_supply_kr_lag2,m2_money_supply_kr_lag3,cd_rate_kr_lag1,cd_rate_kr_lag2,cd_rate_kr_lag3,gov_bond_3y_kr_lag1,gov_bond_3y_kr_lag2,gov_bond_3y_kr_lag3,usd_krw_exchange_rate_kr_lag1,usd_krw_exchange_rate_kr_lag2,usd_krw_exchange_rate_kr_lag3,gdp_kr_lag1,gdp_kr_lag2,gdp_kr_lag3,ppi_kr_lag1,ppi_kr_lag2,ppi_kr_lag3,industrial_production_index_kr_lag1,industrial_production_index_kr_lag2,industrial_production_index_kr_lag3,facility_investment_index_kr_lag1,facility_investment_index_kr_lag2,facility_investment_index_kr_lag3,manufacturing_utilization_rate_kr_lag1,manufacturing_utilization_rate_kr_lag2,manufacturing_utilization_rate_kr_lag3,retail_sales_index_kr_lag1,retail_sales_index_kr_lag2,retail_sales_index_kr_lag3,services_output_index_kr_lag1,services_output_index_kr_lag2,services_output_index_kr_lag3,economic_sentiment_raw_kr_lag1,economic_sentiment_raw_kr_lag2,economic_sentiment_raw_kr_lag3,economic_sentiment_seasonal_kr_lag1,economic_sentiment_seasonal_kr_lag2,economic_sentiment_seasonal_kr_lag3,import_price_index_kr_lag1,import_price_index_kr_lag2,import_price_index_kr_lag3,import_value_index_kr_lag1,import_value_index_kr_lag2,import_value_index_kr_lag3,export_value_index_kr_lag1,export_value_index_kr_lag2,export_value_index_kr_lag3,trade_balance_kr_lag1,trade_balance_kr_lag2,trade_balance_kr_lag3,jeonse_index_kr_lag1,jeonse_index_kr_lag2,jeonse_index_kr_lag3,brent_oil_lag1,brent_oil_lag2,brent_oil_lag3,wti_oil_price_lag1,wti_oil_price_lag2,wti_oil_price_lag3,gold_price_lag1,gold_price_lag2,gold_price_lag3,kospi_index_kr_lag1,kospi_index_kr_lag2,kospi_index_kr_lag3,cpi_us_lag1,cpi_us_lag2,cpi_us_lag3,base_rate_us_lag1,base_rate_us_lag2,base_rate_us_lag3,unemployment_us_lag1,unemployment_us_lag2,unemployment_us_lag3,cpi_kr_ma3,cpi_kr_diff1
2015-08-01,95.21,0.190758283,0.636527319,-0.051461167,0.335994384,-0.803936472,0.738721615,-0.855243568,-0.964819108,0.338249793,0.126388095,-0.312536688,0.093956917,-0.039521445,-0.196514041,0.004230179,0.09986508,-0.261971416,-0.295579456,-0.769323494,-0.592912548,-0.350880108,0.787583596,0.622919997,-0.949535247,-1.095909494,-0.473978089,-0.205085132,-0.153368694,-0.7877323,-0.337534694,0.18708332,0.159077647,0.177874898,0.63787116,0.873811687,0.624743723,0.289361222,0.62006837,0.434822717,0.62840642,0.57366699,0.59142728,-0.804439182,-0.804942193,-0.602639648,0.736916313,-0.822551356,1.005061754,-0.848042904,-0.810548174,-0.735063295,-0.938063531,-0.948363716,-0.866947541,0.223595743,-0.156122596,-0.204595494,0.124692901,0.109213362,0.093932334,-0.233278365,-0.181110314,-0.160367662,-0.000896969,-0.001357313,-0.032835896,0.201160654,0.007471835,-0.279780777,-0.675840645,-0.440426228,-0.881468832,-0.028567442,-0.121141124,0.086770299,0.056171341,-0.002964117,0.042862975,-0.429261779,-0.832255284,0.192142978,-0.269329846,-0.230773987,-0.190899333,-0.73309601,-0.69549282,-0.711713983,-0.232571691,-0.406784512,-0.443619268,0.15042074,0.173932026,-0.026584822,1.083099234,1.668976727,1.240835476,0.609839159,0.594185424,0.569637667,-1.036100339,-0.544943654,-0.452618296,-1.189444541,-0.602203344,-0.55743955,-0.537265531,-0.357606653,-0.301448226,-0.004110639,0.100442415,0.197734364,-0.137832581,-0.133856616,-0.13907542,-0.79192324,-0.790890325,-0.794857047,-0.29348045,-0.249505861,-0.111994792,0.128491324,-0.130612734
2015-09-01,94.97,0.168433,0.157616289,-0.395018813,0.479215012,-0.803936472,-0.304956613,-0.885488314,-1.033226207,0.359978803,0.142075627,-0.356592968,0.18861277,0.309801161,0.112328503,0.110561491,0.122306316,-0.29093001,-0.338668695,-0.802046639,-0.650027931,-0.001413478,1.889267094,0.650296486,-1.205598402,-1.29014455,-0.51042331,-0.159857655,-0.169953412,-0.7877323,-0.384097978,0.206380466,0.202779403,0.174823628,0.63787116,0.63272511,0.867074758,-0.053531826,0.275505172,0.607730408,0.341998109,0.645526967,0.59142728,-0.804439182,-0.804942193,-0.804942193,0.736916313,0.741175954,-0.821222419,-0.855601616,-0.848330393,-0.810622803,-0.968434222,-0.940783459,-0.950291897,0.359489553,0.239163738,-0.144703192,0.14034882,0.138769545,0.123432527,-0.297449334,-0.218029366,-0.165656421,0.10933053,0.014334546,0.014138595,-0.023777619,0.214068082,0.020922607,-0.204592627,-0.685857997,-0.448648156,0.016770619,-0.015919593,-0.107587601,0.116003286,0.071769469,0.01298496,-0.274384456,-0.435618637,-0.834008362,-0.301720496,-0.274044109,-0.234235676,-0.755225012,-0.718606906,-0.681340084,-0.578305013,-0.217412969,-0.390411116,-0.335564731,0.164634396,0.188079314,0.791070363,1.085620503,1.665323841,0.629870008,0.616918808,0.601388735,-0.944031495,-1.029359939,-0.538121101,-1.091277863,-1.183966132,-0.59643427,-0.457848041,-0.521998277,-0.340488835,-0.190432072,0.008628702,0.113784691,-0.137832581,-0.122127291,-0.11802007,-0.786775663,-0.790890325,-0.789657314,-0.340098994,-0.296177439,-0.252185455,0.130351242,-1.304119973
2015-10-01,94.97,0.178580856,0.157616289,-0.566797637,0.550825325,-0.803936472,-1.087715284,-0.900610687,-1.048427784,-0.007258051,0.157763027,-0.425824266,0.133396856,0.339404772,-0.205816528,0.285248646,0.152227965,-0.242665687,-0.381757934,-0.966717948,-0.424304806,0.09350864,1.48596207,0.678393409,-1.151281975,-1.219255843,-0.455228814,-0.018447541,-0.16275627,-0.797987598,-0.384097978,0.184036402,0.22208948,0.218558503,0.158709623,0.63272511,0.624743723,-0.396424874,-0.069058025,0.261915026,0.485202265,0.358087058,0.663641739,-0.804439182,-0.804942193,-0.804942193,-0.305765276,0.741175954,0.744164015,-0.885836467,-0.855886837,-0.848402557,-1.036768279,-0.971104487,-0.942715138,0.381535484,0.376039259,0.253213756,0.15600487,0.154394907,0.152932719,-0.341632625,-0.282373999,-0.202677732,0.203811244,0.124177552,0.029796759,0.325468647,-0.010236414,0.227287674,0.103388361,-0.213587774,-0.692803409,0.122559428,0.029175349,-0.002933347,0.138440266,0.131556337,0.087679997,-0.303423954,-0.280833604,-0.437100768,-0.344908029,-0.306496701,-0.277572018,-0.787891635,-0.740670352,-0.704382352,-0.635276869,-0.56052787,-0.201869185,0.013817118,-0.317997153,0.178819293,1.894163794,0.793371593,1.082222888,0.657054733,0.636810519,0.623967271,-1.199587071,-0.937539669,-1.020784433,-1.285251442,-1.085985031,-1.176656918,-0.494583939,-0.441838607,-0.506845207,-0.145632557,-0.176228744,0.02272204,-0.154526552,-0.122127291,-0.106216313,-0.786775663,-0.78571911,-0.789657314,-0.386717537,-0.342849017,-0.298915676,0.126941392,-0.542926088
2015-11-01,94.79,0.183654784,0.397071804,-0.73857646,0.407604698,-0.803936472,-0.826795727,-0.893049501,-0.95721832,0.15405082,0.165591669,-0.465684711,0.101844905,-0.152015165,-0.283957413,0.178917334,0.122306316,-0.281277146,-0.435619484,-1.055387114,-0.66528478,-0.238931601,1.297980915,0.705769898,-1.369840931,-1.452715984,-0.615545651,-0.097998685,-0.153681614,-0.797987598,-0.337534694,0.194192795,0.199730443,0.237883215,0.158709623,0.150551955,0.624743723,-0.567871397,-0.413621222,-0.083900356,0.556804342,0.501807013,0.374783902,-0.804439182,-0.804942193,-0.804942193,-1.087776468,-0.301308919,0.744164015,-0.900953892,-0.886112613,-0.855958507,-1.051953625,-1.0393268,-0.973022176,0.008942424,0.398244452,0.391000178,0.171660789,0.170020399,0.16852848,-0.41106351,-0.326676861,-0.267200589,0.148697494,0.218328701,0.139403906,0.355065788,0.33802583,0.003234172,-0.213869163,0.095061269,-0.222989512,0.296355328,0.13439688,0.041918476,0.168356238,0.153976413,0.147436026,-0.255024791,-0.309855798,-0.28221,-0.388095561,-0.349766824,-0.310074275,-0.952278509,-0.7732402,-0.726377245,-0.41012097,-0.617068249,-0.543480946,0.108716207,0.028973514,-0.301860009,1.490342621,1.897296188,0.790101863,0.684954845,0.663806412,0.643723491,-1.145378312,-1.192405278,-0.929296432,-1.214458165,-1.279591918,-1.078935209,-0.438949226,-0.478917813,-0.425727498,-0.005560529,-0.131781234,-0.16062322,-0.147281999,-0.138928756,-0.106216313,-0.797070817,-0.78571911,-0.784457581,-0.386717537,-0.389520595,-0.345645897,0.113921963,-1.113821502
2015-12-01,95.07,0.204965282,0.157616289,-0.395018813,-0.236888127,-0.803936472,-1.087715284,-0.832560009,-0.980020686,0.281273344,0.173420179,-0.48876181,0.157060819,0.067051554,-0.490472608,0.285248646,0.204590849,-0.580515951,-0.500253343,-1.109749758,-0.532276353,-0.106977088,1.263802523,0.723060312,-1.696170574,-1.670580609,-0.626289618,-0.1630397,-0.161817513,-0.736455815,-0.384097978,0.199270991,0.209893642,0.215507232,0.398290391,0.150551955,0.140081653,-0.739317921,-0.585902821,-0.429715739,0.413600187,0.57366699,0.519212821,-0.804439182,-0.804942193,-0.804942193,-0.827106071,-1.083172574,-0.299426941,-0.893395179,-0.901225501,-0.88618231,-0.960841549,-1.054487314,-1.041213013,0.17260401,0.022959742,0.413353146,0.179473721,0.18564576,0.184124371,-0.451038869,-0.396295644,-0.311626162,0.117203923,0.163407198,0.233352889,-0.136246755,0.367539579,0.351106714,-0.291792063,-0.222884432,0.084054216,0.190566519,0.307260824,0.14657273,0.138440266,0.183869847,0.169844537,-0.293744122,-0.261485475,-0.311252019,-0.442079977,-0.393036946,-0.353410618,-1.040794519,-0.93714008,-0.758845896,-0.650495379,-0.393617574,-0.599773628,-0.223643384,0.123217678,0.04370716,1.302120888,1.493170742,1.893543392,0.712139569,0.691512724,0.670535504,-1.363504031,-1.138342876,-1.183239761,-1.447604023,-1.20893247,-1.272029548,-0.600544708,-0.422763177,-0.463249861,-0.084358925,0.007190204,-0.116539303,-0.138147562,-0.131637554,-0.123124397,-0.797070817,-0.796061539,-0.784457581,-0.340098994,-0.389520595,-0.392376119,0.117021827,0.345133444
2016-01-01,95.23,0.250630633,-0.081839227,0.463875304,-1.024601579,-0.803936472,0.738721615,-0.832560009,-1.048427784,0.547992793,0.18124882,-0.543307681,0.070292954,-0.16385661,-0.563032001,0.285248646,0.092384668,-0.590168816,-0.554114892,-1.186807486,-0.944993679,-0.765898335,0.702137616,0.732425953,-1.768592477,-1.83220686,-0.507895318,-0.26751687,-0.165259624,-0.68517933,-0.477224547,0.220599415,0.214975241,0.225678133,0.158709623,0.391638533,0.140081653,-0.396424874,-0.758184419,-0.60262343,-0.230818512,0.429947035,0.59142728,-0.804439182,-0.804942193,-0.804942193,-1.087776468,-0.822551356,-1.082120158,-0.832925478,-0.893669057,-0.901294212,-0.983619568,-0.96352423,-1.056366532,0.301682093,0.187803635,0.035570932,0.187286521,0.193443442,0.199720131,-0.474182497,-0.436379186,-0.381437778,0.172317673,0.132023482,0.178549316,0.082772089,-0.122388663,0.380587438,-0.497731158,-0.300976359,-0.232237817,0.296355328,0.202039293,0.318504718,0.22070919,0.153976413,0.199722552,-0.593818935,-0.300181733,-0.262848654,-0.506861277,-0.447124599,-0.396746961,-1.095063263,-1.025393862,-0.922236528,-0.517821192,-0.632171501,-0.377301861,-0.091720883,-0.206848206,0.137570106,1.267898754,1.304807186,1.489594787,0.729308869,0.718508617,0.698053095,-1.689186809,-1.355879685,-1.129372994,-1.66517536,-1.441637585,-1.201557161,-0.611374365,-0.585868817,-0.406424086,-0.148784493,-0.070989048,0.021295309,-0.146337057,-0.1224443,-0.115786926,-0.735299892,-0.796061539,-0.794857047,-0.386717537,-0.342849017,-0.392376119,0.125081473,-0.035463498
2016-02-01,95.64,0.272955917,1.354893865,2.525221186,-1.096211893,-0.803936472,0.738721615,-0.855243568,-1.170040404,0.797876407,0.206995342,-0.543307681,0.157060819,-0.140173721,-0.321167358,0.163727147,0.174669201,-0.696350327,-0.586431822,-1.109221965,-1.142941515,-0.794843196,1.201142138,0.740350726,-1.743589677,-1.826063172,-0.25930942,-0.257758596,-0.174960119,-0.664668736,-0.430661263,0.266303181,0.236317959,0.230763584,-0.080871145,0.150551955,0.382412688,0.460807745,-0.413621222,-0.775531121,-1.018441366,-0.216792758,0.446998362,-0.804439182,-0.804942193,-0.804942193,0.736916313,-1.083172574,-0.821222419,-0.832925478,-0.833217506,-0.893738261,-1.051953625,-0.986265001,-0.965445416,0.572291687,0.317814192,0.201511854,0.195099453,0.201240992,0.207503041,-0.528885619,-0.459585447,-0.421632344,0.085710352,0.186944985,0.147232988,-0.148085612,0.096013084,-0.108792579,-0.570088137,-0.507362165,-0.30992358,0.296355328,0.307260824,0.213850464,0.108524293,0.236183357,0.169844537,-0.603498768,-0.600077735,-0.301571346,-0.560845693,-0.512029783,-0.450917389,-1.17198789,-1.079501835,-1.010216099,-0.929501389,-0.500502126,-0.614810715,-0.750482275,-0.075836139,-0.19116066,0.70551503,1.270559267,1.301313657,0.738608907,0.735558655,0.724865108,-1.761465154,-1.680683164,-1.346122604,-1.826584031,-1.658797622,-1.433646221,-0.492035784,-0.596799681,-0.571479104,-0.252273053,-0.134908404,-0.056244414,-0.149801843,-0.130686528,-0.106535333,-0.683824121,-0.734006967,-0.794857047,-0.479954624,-0.389520595,-0.345645897,0.151430317,0.757446798
2016-03-01,95.39,0.286148129,0.875982834,1.322769421,-0.523329382,-0.803936472,-0.56587617,-0.862804755,-1.147238038,0.024340242,0.232741864,-0.549601436,0.204388746,-0.092807944,-0.369540286,0.308033927,0.197110437,-0.541904492,-0.597204132,-1.104471832,-0.729441786,-0.116341602,1.812935352,0.746834631,-1.581502562,-1.60914373,-0.256781428,-0.089767793,-0.151804098,-0.674924033,-0.384097978,0.288647244,0.282052354,0.252122476,1.356613465,-0.090534622,0.140081653,2.518166031,0.447786771,-0.429715739,-1.090043444,-1.007252505,-0.202931772,-0.804439182,-0.804942193,-0.804942193,0.736916313,0.741175954,-1.082120158,-0.855601616,-0.833217506,-0.833290655,-1.173436392,-1.054487314,-0.988175695,0.825819892,0.590378697,0.332387626,0.220794307,0.209038674,0.21528582,-0.528885619,-0.514436609,-0.444902883,0.172317673,0.100639765,0.202036561,-0.124407899,-0.134194162,0.109364778,-0.328898206,-0.579876097,-0.515235952,0.175453832,0.307260824,0.318504718,0.190793218,0.124082979,0.252009077,-0.709976928,-0.609751799,-0.601672209,-0.593236342,-0.566117436,-0.515921904,-1.094536382,-1.156198574,-1.064155955,-1.126951796,-0.909064452,-0.483718166,-0.779420113,-0.730051233,-0.060678538,1.205158176,0.707751795,1.267080724,0.746478169,0.744794092,0.74179901,-1.736511916,-1.752766366,-1.66975072,-1.820448614,-1.819901163,-1.650231355,-0.241467232,-0.476345845,-0.58254061,-0.242607116,-0.237583821,-0.119640892,-0.159566242,-0.134173624,-0.114829865,-0.663233813,-0.682294823,-0.732460253,-0.433336081,-0.48286375,-0.392376119,0.161349882,-1.335836385
2016-04-01,95.57,0.303399485,0.397071804,0.807432951,0.049553129,-0.803936472,-0.826795727,-0.877927128,-1.170040404,0.02317915,0.258488385,-0.524426418,0.172836795,-0.116490833,-0.652335869,0.277653552,0.227032086,-0.281277146,-0.575659512,-1.196307754,-0.815114862,-0.350454448,1.435833762,0.756200272,-1.278020304,-1.250919465,-0.141125786,-0.093374112,-0.123328452,-0.669796384,-0.337534694,0.301850555,0.304411391,0.297891531,0.877451928,1.355984841,-0.102249382,1.318040365,2.515165954,0.434822717,-0.517226823,-1.079112482,-0.997290823,-0.804439182,-0.804942193,-0.804942193,-0.566435674,0.741175954,0.744164015,-0.863160329,-0.855886837,-0.833290655,-1.150658373,-1.175771426,-1.056366532,0.041001583,0.845738415,0.606766036,0.246489161,0.234683376,0.22306873,-0.535197517,-0.514436609,-0.499905974,0.219558029,0.186944985,0.11591666,-0.077052473,-0.110583163,-0.120584868,-0.377136192,-0.33816299,-0.587372731,0.319024358,0.187007646,0.318504718,0.213230197,0.206289923,0.139966522,-0.555099605,-0.71616651,-0.611352882,-0.604033226,-0.598570028,-0.570092332,-1.089794452,-1.078976515,-1.140614392,-0.714491163,-1.105019463,-0.890490634,-0.101083125,-0.758789364,-0.712247329,1.817734363,1.207771415,0.704519531,0.752916656,0.752608692,0.750971541,-1.574746097,-1.727880499,-1.741573075,-1.603821187,-1.813777345,-1.810908396,-0.238919077,-0.223435654,-0.460647153,-0.076205917,-0.227993833,-0.221476395,-0.136257678,-0.144000896,-0.11833909,-0.673528967,-0.661609966,-0.680462925,-0.386717537,-0.436192172,-0.485836561,0.171889419,0.027969325
2016-05-01,95.63,0.325724768,0.397071804,0.29209648,0.479215012,-0.803936472,0.216882501,-0.900610687,-1.177641193,0.392738188,0.266585711,-0.512887868,0.267492648,-0.051362889,-0.168606583,0.368794676,0.234512498,-0.445375846,-0.543342582,-1.025830726,-0.813550057,-0.3023549,1.560015253,0.763404612,-1.169387451,-1.100635407,-0.294911977,-0.116178773,-0.105492058,-0.669796384,-0.477224547,0.319116422,0.31762355,0.320267514,0.398290391,0.873811687,1.351736828,0.803700793,1.309194764,2.50971501,0.055589799,-0.504232666,-1.069505283,-0.804439182,-0.804942193,-0.804942193,-0.827106071,-0.561930137,0.744164015,-0.878277754,-0.863443281,-0.855958507,-1.173436392,-1.153030655,-1.177594686,0.039823556,0.055250499,0.863825163,0.272184015,0.260328078,0.248664851,-0.509949923,-0.52076559,-0.499905974,0.188064458,0.234020559,0.202036561,-0.100730186,-0.063361163,-0.097000289,-0.65914288,-0.386505612,-0.3469168,0.288798984,0.329808295,0.198899856,0.24314617,0.228709999,0.222131063,-0.293744122,-0.561381477,-0.717840286,-0.582439459,-0.609387559,-0.602594589,-1.181471748,-1.074248634,-1.063632267,-0.799948948,-0.695682611,-1.085587193,-0.335139175,-0.08513377,-0.740869214,1.440150159,1.820809169,1.204320348,0.762216694,0.759002456,0.758732913,-1.271865415,-1.566551426,-1.716777262,-1.246079162,-1.597559434,-1.804800789,-0.122340996,-0.220863686,-0.204714273,-0.079778111,-0.062900101,-0.211964855,-0.107594445,-0.120542248,-0.128228724,-0.66838139,-0.671952395,-0.659663993,-0.340098994,-0.389520595,-0.43910634,0.171579433,-0.352627617
2016-06-01,95.61,0.327754339,0.157616289,0.29209648,0.622435639,-1.00641569,0.216882501,-1.014028484,-1.276451447,0.082560719,0.274683036,-0.48876181,0.299044599,0.297959717,-0.354656308,0.421960332,0.271914558,-0.47433444,-0.489481033,-0.986774069,-0.737265812,-0.15039438,1.744578569,0.770608951,-1.17714694,-1.137024943,-0.077715315,-0.143862571,-0.084839391,-0.664668736,-0.430661263,0.341460485,0.334900988,0.333489685,0.398290391,0.391638533,0.867074758,0.289361222,0.792349968,1.299361172,0.485202265,0.07064715,-0.491789609,-0.804439182,-0.804942193,-0.804942193,0.215575518,-0.822551356,-0.56032468,-0.900953892,-0.878556169,-0.863514458,-1.181029065,-1.175771426,-1.154864407,0.41477267,0.054063962,0.068076583,0.280265091,0.28597278,0.274260971,-0.498378109,-0.495449669,-0.506252484,0.282545172,0.202636843,0.249011053,-0.035616475,-0.086972163,-0.049831131,-0.176763019,-0.669124013,-0.395007986,0.379475106,0.299745001,0.340930629,0.250625163,0.258603433,0.244539574,-0.458301278,-0.300181733,-0.562949517,-0.55004881,-0.587752498,-0.613428675,-1.011289182,-1.165654337,-1.058919076,-0.798388075,-0.780493179,-0.678043591,-0.287051296,-0.317574533,-0.06993856,1.564490577,1.44294046,1.817089842,0.769370569,0.768237894,0.765083126,-1.163447898,-1.264488481,-1.556031989,-1.095997415,-1.24049369,-1.589155287,-0.277353745,-0.103196148,-0.202111566,-0.102366985,-0.066444227,-0.048221637,-0.089640551,-0.09169445,-0.10462121,-0.66838139,-0.66678118,-0.670063459,-0.479954624,-0.342849017,-0.392376119,0.178399134,-0.606358912
2016-07-01,95.43,0.349064836,0.397071804,0.120317657,0.622435639,-1.00641569,0.216882501,-1.066956789,-1.360060123,-0.250009241,0.282780361,-0.50030036,0.25960466,-0.075045778,-0.522101061,0.239678084,0.264434146,-0.368152928,-0.435619484,-1.129278086,-0.750957856,-0.205304483,1.637486274,0.775651988,-1.443556081,-1.455078941,2.04E-05,-0.046619253,-0.088594421,-0.659541087,-0.477224547,0.343491764,0.357260025,0.350780217,0.158709623,0.391638533,0.382412688,0.289361222,0.275505172,0.780638099,0.62840642,0.501807013,0.085926065,-1.006829932,-0.804942193,-0.804942193,0.215575518,0.219933518,-0.821222419,-1.014334581,-0.901225501,-0.87862636,-1.279733813,-1.183351683,-1.177594686,0.100071214,0.431721746,0.066882149,0.288346167,0.294038082,0.299857091,-0.474182497,-0.483846538,-0.480866442,0.314038743,0.296787992,0.217694725,0.31362979,-0.022041914,-0.07341571,-0.362293735,-0.1856978,-0.67615646,0.43236951,0.389934884,0.311029414,0.288020129,0.266076791,0.274417588,-0.487340776,-0.464640831,-0.301571346,-0.496064394,-0.555299906,-0.591760503,-0.972299988,-0.995975935,-1.150040774,-0.722295527,-0.778944128,-0.762482616,-0.135127641,-0.269818522,-0.301439099,1.749290097,1.567374567,1.439386485,0.776524443,0.775342076,0.774255657,-1.171192007,-1.156363677,-1.255062117,-1.132337964,-1.090695661,-1.233034827,-0.058424781,-0.259657537,-0.083037709,-0.129788826,-0.088855613,-0.051736772,-0.068851833,-0.073624951,-0.075590349,-0.663233813,-0.66678118,-0.664863726,-0.433336081,-0.48286375,-0.345645897,0.174059324,-1.113821502
2016-08-01,95.68,0.367330977,1.354893865,0.29209648,0.550825325,-1.00641569,1.521480286,-1.074517976,-1.344858546,-0.213517774,0.298905703,-0.490859728,0.291156611,0.36308766,-1.03187731,0.346009395,0.324277443,-0.184748499,-0.381757934,-1.217947253,-0.56552846,-0.403236253,0.567702608,0.78141546,-1.298712277,-1.308575613,-0.097096589,-0.007458876,-0.074513058,-0.654413439,-0.430661263,0.364820188,0.359292665,0.373156199,0.398290391,0.150551955,0.382412688,0.117914698,0.275505172,0.261915026,0.62840642,0.645526967,0.519212821,-1.006829932,-1.007244738,-0.804942193,0.215575518,0.219933518,0.222368537,-1.067245569,-1.01457216,-0.901294212,-1.363253216,-1.281895025,-1.185171445,-0.23734933,0.114746856,0.44705323,0.296427242,0.302103385,0.307907115,-0.485754311,-0.459585447,-0.469231173,0.274671779,0.328171708,0.311643708,-0.059294188,0.32622033,-0.008558117,-0.529271379,-0.371630959,-0.195244597,0.251017267,0.44254565,0.40073306,0.280541136,0.303443584,0.281887092,-0.380862616,-0.493663025,-0.466142787,-0.442079977,-0.501212253,-0.559258246,-1.11455786,-0.957102245,-0.980889575,-0.735953164,-0.703427869,-0.76094035,-0.190024424,-0.118943336,-0.253876261,1.642060745,1.75231333,1.563766141,0.781532156,0.782446258,0.78131145,-1.43707306,-1.164086877,-1.147328583,-1.449963799,-1.126967511,-1.083633368,0.019930978,-0.038682616,-0.241369067,-0.033465668,-0.116061992,-0.073964826,-0.0726316,-0.052702372,-0.057406183,-0.658086236,-0.661609966,-0.664863726,-0.479954624,-0.436192172,-0.485836561,0.175609256,0.249984208
2016-09-01,96.25,0.360227478,1.354893865,0.120317657,0.479215012,-1.00641569,-1.348634841,-1.082079162,-1.291653024,-0.332778523,0.315031177,-0.467782629,0.299044599,0.232831773,-0.888619021,0.163727147,0.301836207,-0.184748499,-0.338668695,-1.20950257,-0.664111177,-0.218925595,1.348109223,0.786458497,-1.156454968,-1.141278266,-0.085088626,0.011590971,-0.054799148,-0.654413439,-0.384097978,0.383101694,0.380635382,0.37519038,1.356613465,0.391638533,0.140081653,0.289361222,0.103223574,0.261915026,0.556804342,0.645526967,0.663641739,-1.006829932,-1.007244738,-1.007244738,1.518927505,0.219933518,0.222368537,-1.074804282,-1.067467267,-1.014633474,-1.34806787,-1.365277852,-1.28366932,-0.20032563,-0.225111249,0.127968885,0.312520225,0.310168687,0.315957139,-0.476286463,-0.471188577,-0.444902883,0.30616535,0.288942063,0.342960036,0.378743501,-0.045652914,0.339314425,-1.03762554,-0.538970802,-0.380210698,0.356806075,0.262165882,0.453060187,0.340373081,0.295970226,0.31923461,-0.196945795,-0.387248314,-0.495184806,-0.388095561,-0.447124599,-0.505087818,-1.203073869,-1.09893868,-0.942136669,-0.550989739,-0.716982069,-0.685754918,-0.387908175,-0.17346126,-0.103611365,0.570907972,1.645003183,1.748623977,0.787255256,0.787419186,0.788367242,-1.292516371,-1.429250087,-1.155023836,-1.303657694,-1.4439929,-1.119809193,-0.077960634,0.040405401,-0.017753136,0.005324156,-0.020495675,-0.100948649,-0.058457473,-0.056506478,-0.036350833,-0.652938659,-0.656438751,-0.659663993,-0.433336081,-0.48286375,-0.43910634,0.195448386,1.264909388
2016-10-01,96.38,0.356168336,0.875982834,-0.22323999,0.550825325,-1.00641569,-0.56587617,-1.074517976,-1.253649081,0.005762768,0.331156519,-0.438411775,0.251716672,0.262435384,-1.175135599,0.383984864,0.256953734,-0.329541469,-0.317124075,-0.996274337,-0.573352485,-0.125280456,1.334437866,0.796544572,-1.224566043,-1.206495876,-0.177781672,-0.063590164,-0.037275674,-0.654413439,-0.430661263,0.375992219,0.39892914,0.396549272,1.356613465,1.355984841,0.382412688,0.117914698,0.275505172,0.089007335,0.485202265,0.57366699,0.663641739,-1.006829932,-1.007244738,-1.007244738,-1.348446866,1.523039609,0.222368537,-1.082362994,-1.075023711,-1.067525129,-1.294919159,-1.350117338,-1.367013676,-0.321325815,-0.187820085,-0.214150961,0.328613338,0.326230259,0.324007162,-0.453142835,-0.461695107,-0.456538152,0.314038743,0.320325779,0.303814626,0.24851608,0.391150579,-0.032142696,-0.894766889,-1.048427657,-0.546680189,0.175453832,0.367387413,0.273652895,0.317936101,0.355757094,0.311765107,-0.196945795,-0.203441088,-0.388697403,-0.344908029,-0.393036946,-0.450917389,-1.194643773,-1.187192462,-1.083532408,-0.649324724,-0.53341947,-0.699249739,-0.20364223,-0.36997936,-0.157908765,1.35231335,0.573043313,1.641360788,0.792262968,0.793102532,0.793306297,-1.150541051,-1.285083682,-1.419227502,-1.136585561,-1.297963375,-1.4359953,-0.065856899,-0.058401038,0.062280112,0.024193745,0.017989365,-0.006164092,-0.038613696,-0.042241083,-0.040179078,-0.652938659,-0.651267537,-0.654464261,-0.386717537,-0.436192172,-0.485836561,0.224897093,-0.130612734
