구분,서울,부산,대구,인천,광주,대전,울산,경기,강원,충북,충남,전북,전남,경북,경남,제주,세종
2009년03월08일,1012.14,935.14,939.51,955.52,924.66,944.40,950.23,950.01,900.88,907.11,885.80,905.85,925.58,945.54,943.54,892.26,
2009년03월09일,1018.16,947.16,945.40,964.41,975.63,918.00,939.23,963.09,906.42,921.15,894.73,908.44,920.52,926.20,948.28,896.18,
2009년03월10일,1008.09,932.10,928.70,947.30,945.71,953.53,938.33,961.95,907.65,901.61,913.54,882.16,913.16,927.42,957.95,890.90,
2009년03월11일,1008.63,973.63,926.88,945.73,947.46,953.26,941.78,953.61,903.02,911.23,908.32,892.00,948.63,927.28,957.14,893.96,
2009년03월12일,1045.66,918.28,925.94,935.16,957.77,912.09,934.00,962.04,909.92,900.86,903.94,896.15,923.94,940.30,964.06,892.23,
2009년03월13일,1016.43,936.54,922.67,948.20,952.45,933.64,932.00,955.69,915.32,908.31,918.71,902.50,943.80,946.22,949.32,887.63,
2009년03월14일,1016.64,930.38,929.52,941.46,951.00,915.15,945.00,956.36,902.97,915.32,912.25,919.07,922.03,934.40,952.56,883.81,
2009년03월15일,1035.71,929.77,939.03,960.56,925.00,948.00,944.66,956.40,904.27,910.50,904.06,901.07,919.09,937.79,962.00,888.46,
2009년03월16일,1044.15,906.14,922.25,953.31,949.40,931.33,965.00,962.77,902.73,890.88,913.19,907.33,941.84,929.13,957.95,889.71,
2009년03월17일,1022.14,929.61,920.80,957.73,975.71,947.88,948.91,963.56,903.85,897.95,934.77,897.38,917.05,928.54,954.89,888.12,
2009년03월18일,1029.57,952.93,917.42,929.22,953.33,932.46,943.75,958.84,899.66,899.86,891.25,895.64,926.33,931.09,962.77,887.22,
2009년03월19일,1009.40,912.85,917.84,923.20,922.63,941.92,988.00,951.74,914.19,914.56,897.55,910.21,912.50,939.88,949.02,889.39,
2009년03월20일,1016.69,942.00,913.94,942.00,969.00,931.00,916.45,951.22,901.89,909.92,895.70,922.72,913.50,942.13,939.43,879.02,
2009년03월21일,999.85,916.81,915.33,920.41,953.00,920.33,933.37,953.25,903.78,898.23,905.00,914.45,915.66,937.83,947.36,864.18,
2009년03월22일,1020.69,948.16,908.00,942.00,923.33,908.16,936.66,955.61,906.27,915.66,911.33,918.88,895.00,920.14,946.25,858.64,
2009년03월23일,1024.78,917.90,910.07,924.57,936.80,924.82,941.66,940.55,904.63,899.79,901.94,906.42,912.72,928.36,947.52,861.86,
2009년03월24일,1050.22,913.77,911.15,947.07,968.63,895.18,952.92,951.65,900.41,903.31,915.11,888.92,914.23,922.02,952.00,862.97,
2009년03월25일,1016.25,905.66,907.96,960.88,932.85,942.82,934.55,936.61,896.26,914.23,897.73,906.13,888.50,935.26,933.25,864.07,
2009년03월26일,1020.00,930.72,912.58,926.50,941.66,938.12,949.69,951.16,910.66,905.92,903.80,895.87,914.28,926.22,950.39,865.63,
2009년03월27일,999.68,915.15,911.24,952.58,928.88,933.64,928.33,959.83,906.13,892.15,906.73,909.66,938.23,928.17,933.40,869.35,
2009년03월28일,1022.10,931.54,919.42,944.52,932.22,916.71,938.46,943.90,902.19,911.00,903.95,885.84,931.57,929.19,942.64,869.69,
2009년03월29일,1018.11,929.84,921.28,945.41,964.00,919.08,941.00,958.18,900.57,921.58,900.00,903.07,897.14,928.54,951.96,865.56,
2009년03월30일,1011.89,907.50,911.39,940.50,927.00,921.78,955.90,945.35,903.34,901.31,901.82,922.05,931.33,939.31,942.64,866.55,
2009년03월31일,984.33,898.07,918.25,937.00,946.66,929.13,957.50,944.30,906.52,908.27,902.55,914.28,921.25,926.22,934.87,867.65,
2009년04월01일,1023.60,953.30,925.88,935.21,950.00,944.53,938.73,949.16,890.66,912.65,910.86,896.84,918.44,929.97,950.52,869.36,
2009년04월02일,1011.77,906.00,919.00,959.30,947.33,906.84,936.55,951.66,896.05,914.29,935.52,904.33,929.70,918.05,954.27,871.40,
2009년04월03일,1021.68,910.71,917.05,940.38,970.80,944.33,938.75,950.16,899.87,901.53,910.84,916.00,915.33,920.60,952.54,873.94,
2009년04월04일,1039.95,945.00,928.69,952.00,950.05,934.31,935.25,949.04,895.52,906.50,916.12,900.11,926.95,933.17,943.31,879.11,
2009년04월05일,1043.47,922.75,926.00,962.43,958.57,932.80,971.42,953.41,904.76,904.92,905.26,925.23,918.75,946.45,963.53,877.04,
2009년04월06일,1008.08,912.14,920.60,972.20,953.27,950.80,940.76,949.79,898.33,915.95,906.13,906.73,923.33,938.95,940.18,877.02,
2009년04월07일,1035.64,914.00,932.95,949.86,961.70,947.33,934.00,953.74,917.24,914.95,903.92,923.00,938.16,936.40,948.09,876.12,
2009년04월08일,1032.76,920.20,925.12,939.35,953.90,939.60,936.55,944.88,911.17,904.78,916.10,921.50,923.28,933.58,937.16,875.00,
2009년04월09일,1021.78,918.25,923.17,930.00,951.36,923.41,938.18,950.03,912.27,909.84,904.75,905.00,900.83,941.98,945.38,873.72,
2009년04월10일,1010.60,916.06,921.97,952.64,972.00,960.64,953.63,956.04,907.48,918.75,912.80,894.80,906.81,930.06,958.53,873.06,
2009년04월11일,1013.04,914.18,925.74,932.83,951.22,938.50,942.35,946.63,905.53,901.05,899.55,928.64,918.61,937.52,945.41,869.18,
2009년04월12일,1021.41,939.10,913.91,945.26,964.28,930.75,945.00,962.97,904.47,919.68,930.75,928.00,896.50,919.37,917.65,870.77,
2009년04월13일,1031.41,916.57,915.35,945.66,974.90,940.83,927.60,967.18,905.32,893.11,923.52,900.00,918.00,923.51,949.70,865.00,
2009년04월14일,1027.52,914.00,918.65,958.38,976.00,916.10,962.60,954.69,910.02,911.38,914.38,926.35,928.18,933.15,939.53,869.68,
2009년04월15일,1016.46,935.36,914.81,959.88,950.00,934.92,948.46,954.19,892.00,904.58,916.04,900.52,938.57,927.14,935.84,868.78,
2009년04월16일,995.91,924.91,926.84,947.06,937.33,930.71,977.75,955.96,914.02,901.90,915.73,892.22,921.30,922.43,933.86,871.04,
2009년04월17일,1024.62,915.58,917.11,954.33,946.88,920.38,938.14,962.54,904.67,905.64,906.38,922.20,928.50,929.37,941.29,869.05,
2009년04월18일,1021.92,932.25,919.89,971.00,936.71,937.07,969.55,952.42,888.50,910.42,901.00,903.89,932.50,940.43,950.21,871.42,
2009년04월19일,1017.55,906.25,917.17,982.50,985.00,916.20,951.16,949.48,892.62,923.36,892.55,910.27,888.12,928.12,946.66,868.33,
2009년04월20일,1026.62,952.91,913.64,946.16,932.50,928.38,977.36,958.20,904.11,910.00,911.64,912.69,878.18,942.07,953.16,871.29,
2009년04월21일,1024.00,912.80,939.72,946.20,970.25,924.00,979.50,947.16,910.84,882.77,911.00,920.00,916.11,938.39,970.60,868.88,
2009년04월22일,1028.85,924.00,928.05,950.41,944.18,913.71,966.50,965.83,911.96,905.66,922.11,918.33,925.00,931.58,955.69,873.28,
2009년04월23일,1018.00,910.22,915.33,945.86,948.00,934.62,974.44,943.92,910.47,922.00,892.88,911.81,929.18,950.11,941.46,867.10,
2009년04월24일,1017.69,907.73,918.58,957.93,946.35,940.73,969.50,962.98,894.83,905.35,901.21,914.80,910.45,920.52,953.90,864.20,
2009년04월25일,1007.87,923.45,913.43,940.92,942.00,932.77,932.00,942.76,906.85,919.45,910.50,907.61,915.00,927.78,949.74,870.78,
2009년04월26일,1004.64,912.71,918.30,957.41,945.00,932.00,945.15,944.30,897.29,899.57,910.00,894.30,917.00,930.39,958.07,868.33,
2009년04월27일,1022.63,901.25,922.45,955.81,935.66,939.33,932.40,952.05,901.44,900.20,891.81,904.46,948.33,926.70,935.26,870.34,
2009년04월28일,1003.66,910.20,917.79,932.00,946.00,917.00,942.06,953.27,906.63,888.66,924.41,913.76,889.54,950.06,948.00,869.40,
2009년04월29일,1019.15,910.13,907.31,953.70,930.20,926.80,950.91,948.38,906.00,887.85,902.09,866.00,896.00,924.87,941.00,870.14,
2009년04월30일,1039.00,902.85,916.05,924.25,932.00,956.33,943.33,938.84,890.55,912.77,873.12,911.42,890.00,949.73,935.84,866.25,
2009년05월01일,1002.95,926.28,908.95,978.25,933.00,944.10,930.00,943.36,893.68,906.30,892.08,907.11,906.25,940.51,946.50,842.50,
2009년05월02일,1016.77,910.75,931.55,946.12,932.85,917.12,922.81,937.81,892.64,925.00,902.53,897.66,900.69,914.08,952.18,848.33,
2009년05월03일,993.30,917.40,929.92,952.92,968.50,920.87,948.33,955.29,901.88,903.89,880.85,932.81,918.63,927.30,949.77,848.03,
2009년05월04일,996.73,939.07,910.83,953.64,949.90,940.40,970.12,951.93,891.93,899.66,902.14,903.26,905.00,920.25,943.50,845.23,
2009년05월05일,1015.50,928.83,917.14,928.60,918.77,918.50,917.50,952.15,895.89,908.00,904.04,898.54,940.00,916.96,914.09,850.75,
2009년05월06일,1013.46,923.36,908.87,945.38,945.80,936.35,937.10,956.01,899.36,911.50,909.21,919.84,896.47,920.52,932.00,846.53,
2009년05월07일,1012.94,931.33,905.26,946.16,933.42,942.76,928.75,948.51,897.24,903.16,899.66,900.00,911.87,927.12,932.15,847.05,
2009년05월08일,1017.59,937.30,913.94,939.37,913.44,917.08,948.50,943.96,904.66,904.71,900.21,888.61,901.53,928.48,932.32,843.42,
2009년05월09일,1005.65,941.90,915.37,950.38,923.62,904.25,913.33,956.23,894.86,899.53,899.88,884.90,909.50,925.70,938.57,844.57,
2009년05월10일,1061.40,892.71,916.95,955.15,920.57,924.16,962.72,959.91,883.48,878.88,904.37,899.33,910.00,932.04,931.81,840.00,
2009년05월11일,1013.90,908.00,907.13,943.27,920.88,908.56,918.33,956.46,887.71,905.57,892.22,900.11,927.69,939.69,932.28,842.79,
2009년05월12일,1020.16,909.54,913.00,941.70,927.83,897.53,979.16,946.31,892.00,884.00,889.31,909.62,907.72,922.41,946.19,840.78,
2009년05월13일,1030.68,910.00,925.15,939.50,943.00,920.16,931.36,948.65,887.78,889.16,907.83,916.72,902.00,916.60,940.61,844.70,
2009년05월14일,1000.66,909.83,914.30,948.08,937.18,911.81,935.71,951.31,898.93,917.72,912.66,921.93,868.33,910.70,943.20,844.83,
2009년05월15일,1022.62,914.86,909.78,954.92,961.00,925.31,961.11,940.97,895.77,900.55,916.26,917.00,925.93,915.72,926.95,847.37,
2009년05월16일,1008.14,910.00,906.18,949.09,929.00,909.20,934.00,936.59,894.74,919.80,885.00,892.91,891.66,934.84,938.11,855.39,
2009년05월17일,995.00,902.66,908.44,936.83,956.25,923.90,939.25,933.67,904.92,894.38,899.92,899.00,917.91,942.00,939.60,852.93,
2009년05월18일,1012.31,916.09,911.68,956.23,923.66,918.66,948.55,958.72,888.02,902.94,895.15,929.13,921.00,922.31,934.48,852.34,
2009년05월19일,997.25,920.00,919.93,938.11,908.33,918.76,918.50,941.52,883.07,904.31,896.70,908.68,905.40,915.89,941.96,850.97,
2009년05월20일,1023.06,902.33,915.62,930.41,916.75,931.53,958.00,942.38,880.10,892.42,912.64,910.75,919.09,930.30,921.75,854.67,
2009년05월21일,1030.00,922.90,910.57,947.83,924.00,930.10,941.25,937.92,917.22,889.85,899.26,900.91,911.17,926.11,938.54,850.32,
2009년05월22일,996.37,922.69,911.69,935.76,932.66,922.50,926.42,956.46,883.54,890.00,878.72,908.11,907.81,924.69,925.56,851.57,
2009년05월23일,982.42,931.80,917.78,943.66,920.00,919.28,933.90,946.08,886.48,906.66,912.00,895.00,909.50,939.76,935.67,854.57,
2009년05월24일,980.44,919.10,923.92,916.00,887.50,916.60,929.16,963.28,895.74,900.80,908.40,916.66,893.33,944.08,935.81,856.58,
2009년05월25일,984.45,917.73,917.59,934.78,939.00,915.50,933.88,949.24,880.70,905.46,932.20,908.33,896.07,930.81,955.00,851.40,
2009년05월26일,1000.78,919.90,914.50,945.66,942.87,930.30,930.00,953.13,911.00,898.06,924.80,895.00,904.28,933.57,936.13,849.97,
2009년05월27일,1011.44,951.45,910.62,947.61,946.60,928.53,947.62,956.28,902.21,883.69,914.66,925.00,903.21,926.51,951.91,855.75,
2009년05월28일,1060.29,913.83,909.50,922.77,921.85,928.20,937.41,955.72,894.10,906.14,895.85,903.87,904.16,915.25,958.72,855.55,
2009년05월29일,1044.26,918.00,911.72,954.88,951.42,917.76,921.25,962.43,910.71,891.60,911.95,883.09,917.00,921.91,924.55,861.66,
2009년05월30일,1010.16,914.75,907.94,925.72,974.66,932.92,922.14,948.14,897.57,907.40,921.54,895.50,923.36,939.83,952.29,861.25,
2009년05월31일,986.94,919.42,917.78,935.80,990.00,938.72,930.50,954.34,898.16,907.69,891.00,912.25,912.00,923.12,936.40,858.54,
2009년06월01일,1005.58,933.37,921.62,942.52,967.00,928.21,938.88,954.54,888.28,900.11,913.63,900.46,899.90,914.00,930.92,863.79,
2009년06월02일,1004.80,921.50,915.85,954.73,916.66,943.68,940.71,959.22,904.32,893.65,923.94,911.71,902.33,925.58,942.92,860.60,
2009년06월03일,1035.06,924.00,923.02,948.35,944.12,942.83,939.54,956.84,900.61,913.50,916.25,912.00,885.33,927.94,932.64,857.92,
2009년06월04일,1017.93,930.83,917.54,956.11,921.66,930.81,943.33,952.45,896.88,905.66,911.66,925.35,885.58,929.89,928.80,904.16,
2009년06월05일,1021.94,941.80,913.17,939.04,986.00,950.95,944.42,958.54,904.23,919.05,914.00,920.81,912.50,935.53,939.47,911.18,
2009년06월06일,1006.00,925.22,916.74,967.00,941.12,926.77,941.42,962.21,904.24,914.94,928.35,924.60,915.00,933.21,960.00,906.37,
2009년06월07일,1039.75,939.00,926.03,965.33,930.00,942.50,932.14,961.24,909.02,925.23,919.58,920.61,896.42,920.70,949.78,914.60,
2009년06월08일,992.23,971.10,924.76,930.15,942.75,932.47,995.76,955.41,906.27,931.94,920.58,941.53,917.77,936.00,946.44,914.25,
2009년06월09일,1046.68,958.42,939.88,962.07,944.00,961.09,929.16,956.22,937.58,935.94,930.95,920.83,923.00,928.95,961.38,913.06,
2009년06월10일,1045.31,949.57,938.55,993.44,956.20,991.66,942.25,986.38,957.36,926.42,930.55,921.64,915.00,958.25,951.80,913.63,
2009년06월11일,1042.57,951.11,940.65,1002.78,972.11,955.10,999.00,983.05,943.18,941.30,935.00,928.00,940.00,953.07,955.74,914.88,
2009년06월12일,1047.29,960.40,956.54,996.42,970.28,961.69,965.33,989.66,938.68,945.44,932.92,941.80,953.80,958.52,964.85,944.05,
2009년06월13일,1050.90,970.60,959.27,1005.58,986.72,961.20,973.30,985.56,943.16,948.73,943.93,935.00,943.33,968.48,954.09,945.35,
2009년06월14일,1098.33,950.71,957.66,966.37,994.00,976.08,948.28,1005.25,926.42,958.60,958.75,941.66,926.66,960.83,968.68,952.69,
2009년06월15일,1081.40,944.63,967.58,1015.40,988.85,974.28,968.57,1003.46,934.43,943.57,937.83,926.84,947.50,973.62,970.65,955.66,
2009년06월16일,1076.05,976.71,965.82,1001.91,979.83,1006.52,1001.25,1000.28,940.71,939.84,969.23,924.92,930.55,972.62,982.25,945.83,
2009년06월17일,1066.76,957.50,977.02,1030.28,991.42,984.53,991.62,995.32,939.70,970.52,950.29,935.25,961.94,974.02,993.03,948.15,
2009년06월18일,1093.53,967.33,969.29,1008.82,1032.66,991.60,967.91,1003.92,952.52,963.95,955.81,927.80,941.36,977.00,993.41,954.10,
2009년06월19일,1056.47,981.83,982.64,992.13,989.22,978.18,960.44,1000.58,951.00,986.72,967.00,955.00,954.58,974.73,976.89,991.32,
2009년06월20일,1059.00,958.00,983.11,1007.50,1024.00,998.00,1010.50,1009.02,953.90,937.61,976.53,936.28,949.66,998.02,970.03,992.48,
2009년06월21일,1073.57,997.72,987.25,1002.88,1027.00,972.36,1001.30,1020.63,949.09,965.00,961.92,945.83,972.77,976.14,966.72,987.50,
2009년06월22일,1086.60,978.73,985.80,1013.66,1000.07,996.78,988.23,1017.00,949.79,994.11,967.29,958.09,991.11,973.20,985.93,984.03,
2009년06월23일,1050.61,987.00,991.23,1034.80,1000.42,1013.05,1006.00,1015.71,969.70,946.33,1001.00,935.85,942.37,982.67,987.89,985.34,
2009년06월24일,1055.04,980.61,996.13,1021.93,1039.28,1005.93,1004.40,1018.62,972.28,965.95,966.05,928.21,970.00,981.60,992.55,991.29,
2009년06월25일,1058.93,990.44,995.15,1030.36,1028.16,997.21,984.62,1020.66,956.85,987.68,985.08,944.00,985.00,984.03,993.16,993.38,
2009년06월26일,1073.83,992.50,996.05,1022.63,1022.00,1017.93,1002.00,1020.23,966.33,987.65,974.42,970.73,944.88,996.30,996.85,993.60,
2009년06월27일,1100.78,995.36,1002.25,1016.11,985.00,1031.50,983.20,1022.45,965.55,966.82,976.89,937.22,953.33,987.08,997.73,992.58,
2009년06월28일,1105.90,1015.00,988.92,1017.40,1096.50,1021.12,1023.00,1019.18,965.25,985.92,961.88,931.88,950.00,1014.15,1000.05,995.45,
2009년06월29일,1105.50,983.33,993.18,1035.53,1010.30,1023.00,990.00,1027.43,972.32,972.12,985.75,954.09,980.38,988.58,986.37,1003.44,
2009년06월30일,1068.20,979.85,995.21,1029.80,1053.50,999.08,1005.42,1027.00,989.84,979.05,1001.04,935.76,950.83,987.87,1015.42,998.09,
2009년07월01일,1081.14,995.44,1003.86,1038.18,1025.28,1019.53,1013.81,1015.48,974.73,997.44,1006.00,974.21,953.00,990.84,996.29,997.00,
2009년07월02일,1074.41,973.14,990.28,1024.44,1006.85,1009.30,988.37,1032.18,974.06,958.33,963.95,984.80,962.90,992.81,988.10,1003.60,
2009년07월03일,1030.26,975.45,993.45,1026.78,1021.87,1010.31,992.83,1022.08,984.71,1004.40,955.66,954.68,953.33,996.60,980.92,992.48,
2009년07월04일,1044.44,1007.00,1001.45,1032.82,1034.60,989.46,1023.72,1032.22,980.74,1010.05,973.23,939.75,957.08,989.87,996.92,1000.00,
2009년07월05일,1077.75,995.00,988.41,1063.00,1016.00,1016.36,1027.00,1027.46,985.16,1002.00,981.13,966.91,963.90,990.08,1006.60,1000.93,
2009년07월06일,1084.55,973.37,999.34,1027.58,1024.57,1014.58,1013.09,1037.63,967.44,987.75,965.92,962.81,997.81,990.76,987.26,1008.92,
2009년07월07일,1066.60,1008.33,999.33,1032.45,1000.00,981.53,1030.77,1023.77,997.88,991.90,987.23,955.64,974.40,994.88,991.60,994.28,
2009년07월08일,1092.07,1004.83,996.56,988.73,1011.50,1014.88,1005.18,1028.31,984.74,990.76,977.26,952.05,985.00,1004.62,1020.24,1003.33,
2009년07월09일,1066.30,1009.81,987.56,1025.36,1025.22,1003.83,987.14,1013.85,953.61,995.69,966.55,946.90,984.53,994.97,1014.00,991.66,
2009년07월10일,1089.41,1015.66,1002.20,1019.17,998.08,1016.66,1004.28,1025.74,980.02,990.63,994.14,939.58,937.18,989.93,986.65,989.25,
2009년07월11일,1064.38,993.45,994.90,1023.80,1032.50,1003.41,1008.38,1020.95,969.62,991.90,988.41,958.83,952.50,991.82,999.78,993.92,
2009년07월12일,1074.89,992.11,1001.85,1016.66,986.40,987.22,998.12,1023.18,961.62,1022.14,982.44,950.33,950.00,993.55,997.52,984.00,
2009년07월13일,1079.26,981.42,988.72,1008.88,1011.25,1014.60,1014.00,1013.81,970.46,997.47,976.80,961.86,950.00,999.05,1017.84,984.39,
2009년07월14일,1048.26,1000.33,984.64,1035.60,952.85,992.61,999.20,1027.27,966.74,989.15,958.80,961.00,976.00,980.41,981.26,987.85,
2009년07월15일,1043.50,984.28,988.55,999.40,1012.41,998.86,1007.60,1007.75,973.44,959.12,966.77,973.66,960.00,997.37,996.41,988.61,
2009년07월16일,1072.18,968.60,984.70,991.26,991.00,1000.53,990.00,1004.85,956.85,978.52,981.31,959.15,969.80,982.76,1006.34,952.12,
2009년07월17일,1067.29,983.20,989.83,997.92,988.12,996.00,1005.88,1006.67,963.21,965.50,982.45,954.33,966.00,983.31,993.36,950.28,
2009년07월18일,1060.88,979.63,984.03,1005.09,969.85,977.06,985.55,992.15,952.16,973.26,985.77,953.12,954.90,975.00,1001.31,944.73,
2009년07월19일,1027.64,984.45,986.43,1016.66,979.90,996.18,980.00,999.98,960.25,994.00,967.64,918.30,957.81,980.32,989.26,944.93,
2009년07월20일,1085.68,972.33,975.00,1005.00,976.50,993.80,994.55,991.08,976.07,973.66,962.76,942.73,973.00,982.13,999.08,945.64,
2009년07월21일,1061.28,965.41,974.90,989.38,1004.80,993.36,992.50,1009.91,950.16,964.58,965.21,953.92,946.27,980.88,989.00,942.30,
2009년07월22일,1056.04,978.50,979.17,991.11,986.42,995.33,987.57,995.10,965.75,977.16,960.00,961.07,1005.75,984.13,996.46,943.00,
2009년07월23일,1026.55,969.20,979.97,988.64,983.00,993.80,992.50,1009.57,948.76,956.11,951.24,935.93,966.00,976.85,996.88,937.68,
2009년07월24일,1034.90,968.87,975.22,1038.64,989.00,990.52,990.00,1007.46,964.62,981.65,975.73,952.50,969.88,968.13,972.43,942.50,
2009년07월25일,1049.69,962.50,977.64,990.00,986.66,988.76,952.66,1000.01,954.00,970.07,958.33,962.06,964.50,977.36,990.65,938.25,
2009년07월26일,1053.57,988.83,976.00,1004.22,992.85,963.00,999.25,1004.58,959.31,968.27,981.77,954.61,964.91,991.46,989.08,944.72,
2009년07월27일,1041.13,977.85,971.83,1000.33,984.42,990.41,1005.00,1011.89,958.13,965.68,971.18,918.57,971.28,983.60,991.79,946.60,
2009년07월28일,1054.68,994.83,989.82,1009.41,994.80,998.00,1003.60,1013.95,967.28,956.64,978.66,928.23,971.87,975.54,992.28,942.50,
2009년07월29일,1062.66,990.07,979.09,1016.06,993.84,989.00,1013.80,1016.20,970.65,965.75,971.61,938.63,937.66,990.52,977.75,945.53,
2009년07월30일,1048.92,1011.12,992.76,991.09,998.50,1004.42,990.83,1019.98,996.77,979.17,989.87,957.93,943.62,984.59,991.91,941.53,
2009년07월31일,1025.26,973.22,974.18,1023.14,984.37,988.36,989.57,1016.25,968.10,978.85,967.05,960.52,951.00,986.22,995.75,954.61,
2009년08월01일,1027.52,981.10,978.74,998.91,973.25,1006.20,986.90,1012.74,969.17,981.95,951.42,947.33,947.77,971.43,990.51,957.16,
2009년08월02일,1087.81,967.60,972.81,999.83,961.25,1011.78,997.50,999.77,967.89,969.53,975.85,955.88,958.71,983.04,1001.03,962.27,
2009년08월03일,1043.57,986.68,993.87,1011.05,1005.30,1000.72,1009.12,1008.98,970.41,978.95,979.25,939.00,1000.00,977.00,987.71,964.33,
2009년08월04일,1066.86,996.81,985.80,1010.50,1020.20,1020.86,995.72,1019.36,970.07,979.47,971.73,956.13,934.54,975.25,986.84,970.00,
2009년08월05일,1044.09,986.42,990.58,1017.58,1003.71,1016.33,1013.33,1011.43,975.25,967.50,980.23,942.00,966.92,992.86,989.82,965.53,
2009년08월06일,1030.55,970.55,972.18,1006.33,995.00,1010.53,1004.42,1005.25,986.64,972.08,966.82,966.50,961.25,993.47,994.84,967.50,
2009년08월07일,1085.15,988.80,976.90,997.78,983.88,1008.72,992.00,1002.98,976.54,978.83,977.94,959.73,961.00,990.41,1007.13,980.71,
2009년08월08일,1036.68,947.00,986.89,1014.05,992.71,1001.61,1001.66,1022.48,980.43,982.04,982.56,958.11,967.33,987.00,994.76,976.80,
2009년08월09일,1074.66,989.75,986.27,1058.30,999.85,1005.75,1016.55,1010.24,992.93,995.06,976.70,960.86,969.06,991.05,978.44,980.16,
2009년08월10일,1098.12,992.00,992.75,1027.44,991.25,1006.08,993.40,1024.18,971.45,991.58,971.54,935.57,960.00,1003.58,1002.36,980.75,
2009년08월11일,1081.00,972.64,985.63,1013.07,1011.66,1016.64,1004.57,1023.40,985.25,996.64,994.29,969.61,979.23,988.80,994.96,995.65,
2009년08월12일,1046.25,998.90,992.09,1019.00,1010.45,1020.07,993.75,1008.90,992.03,999.94,976.14,955.17,969.58,990.65,999.13,994.55,
2009년08월13일,1081.78,1006.07,989.14,1021.33,1002.50,1018.55,1007.60,1031.33,980.50,1013.80,980.00,944.27,972.14,991.92,1002.18,999.06,
2009년08월14일,1083.25,1030.50,992.72,1073.00,1030.00,1022.26,979.00,1035.64,992.03,988.60,974.50,971.18,983.75,999.41,1008.52,1006.87,
2009년08월15일,1070.11,1021.16,1005.09,1056.55,976.85,1029.69,1016.40,1025.63,987.17,975.21,982.21,954.00,982.50,995.06,1007.84,1001.78,
2009년08월16일,1074.15,1016.85,1001.78,1040.60,1010.00,1043.50,1021.20,1014.68,990.36,997.76,970.11,943.75,1005.45,985.64,998.42,1011.13,
2009년08월17일,1089.36,1016.90,1004.03,1032.38,1001.87,1021.31,999.60,1028.38,989.79,996.77,979.72,927.13,978.63,994.57,996.85,1004.83,
2009년08월18일,1084.63,994.00,1000.64,1043.20,970.00,1024.72,1057.90,1020.85,984.71,993.33,976.12,959.06,971.38,999.15,1007.83,1010.54,
2009년08월19일,1064.26,1015.46,1000.80,1029.33,1017.33,1010.87,1041.81,1035.97,993.21,1016.77,984.65,958.41,984.40,997.21,997.04,1001.48,
2009년08월20일,1079.86,1000.70,998.76,1035.50,1034.75,1046.47,1016.28,1033.60,1004.35,1016.76,983.69,944.31,996.53,991.52,1006.68,999.69,
2009년08월21일,1092.63,1009.12,998.65,1032.84,1000.55,1046.21,1013.00,1023.20,988.88,991.79,988.47,980.54,995.55,1001.63,1001.48,999.82,
2009년08월22일,1109.33,1007.41,1010.60,1041.53,1010.27,1044.30,1016.66,1031.64,1002.67,999.75,987.68,972.64,998.88,1007.12,1014.57,995.78,
2009년08월23일,1108.60,996.66,1005.55,1066.00,1035.50,1037.60,1027.33,1026.77,997.59,984.15,974.89,976.90,990.00,1011.83,1022.50,999.62,
2009년08월24일,1094.95,1010.33,1012.07,1026.61,1005.78,1031.35,1017.50,1024.72,985.41,986.05,978.28,956.78,978.33,1001.19,1004.83,1006.52,
2009년08월25일,1071.91,1014.91,1001.30,1030.53,1000.00,1026.26,1022.85,1032.52,979.12,1011.48,993.00,981.25,975.23,1007.29,1012.42,994.61,
2009년08월26일,1062.17,1011.00,1011.90,1022.20,992.50,1020.60,1037.66,1037.04,989.28,995.65,980.96,975.64,972.72,1012.80,1020.07,997.25,
2009년08월27일,1086.47,1005.60,1013.96,1024.58,942.50,1038.50,1032.00,1026.46,977.38,1000.72,989.40,965.71,999.50,1004.71,1006.53,999.37,
2009년08월28일,1079.00,991.77,1012.68,1025.84,1009.88,1023.53,1080.66,1026.43,1011.21,1001.15,994.06,961.43,1006.50,1013.57,1020.60,995.67,
2009년08월29일,1073.88,1013.15,1008.63,1025.40,1027.20,1020.30,1027.55,1014.24,1010.04,997.46,994.38,952.50,990.00,1010.78,1024.14,997.00,
2009년08월30일,1110.58,1033.33,1006.76,989.58,1019.60,1027.40,1028.44,1022.78,1002.50,1006.52,984.66,954.44,976.50,1008.23,1023.35,991.76,
2009년08월31일,1086.84,1039.77,1003.95,1047.77,978.36,1007.83,1017.20,1032.66,1003.97,991.94,998.56,965.44,981.56,1007.47,1018.23,1004.10,
2009년09월01일,1057.11,1019.88,1008.87,1032.00,1001.37,1025.88,1032.53,1042.12,993.32,1000.78,990.83,953.61,989.75,1013.55,1016.40,1002.81,
2009년09월02일,1090.36,1001.60,1014.74,1048.66,1033.44,1039.31,1021.09,1027.63,991.52,1005.05,966.16,972.66,996.87,1023.23,991.23,1008.33,
2009년09월03일,1063.68,1009.66,1012.40,1029.93,1019.07,1035.21,1032.00,1028.37,991.90,998.13,998.05,980.11,987.85,1011.09,1025.02,1000.63,
2009년09월04일,1085.45,1002.33,1013.27,1031.47,1025.50,1045.69,1035.13,1033.37,1014.93,998.71,992.20,972.54,1007.22,1007.97,1021.54,1000.46,
2009년09월05일,1067.33,1023.45,1016.45,1021.52,1026.30,1024.20,1030.66,1036.13,992.67,999.80,1021.55,964.38,1000.00,1007.44,993.00,1009.97,
