구분,서울,부산,대구,인천,광주,대전,울산,경기,강원,충북,충남,전북,전남,경북,경남,제주,세종
2014년10월11일,2267.00,2118.13,2110.82,2138.75,2038.16,2047.96,2109.84,2117.07,2070.70,2062.89,2092.66,2066.81,2087.71,2091.12,2100.52,2399.00,2162.00
2014년10월12일,2266.86,2117.91,2110.82,2140.94,2037.33,2047.96,2111.38,2117.89,2069.87,2062.89,2092.66,2066.81,2101.86,2083.50,2100.95,2399.00,2162.00
2014년10월13일,2265.12,2116.11,2113.31,2133.66,2038.16,2052.15,2104.14,2116.74,2053.62,2057.63,2088.85,2060.62,2101.86,2079.86,2100.52,2399.00,2162.00
2014년10월14일,2262.06,2118.38,2117.00,2126.22,2038.04,2050.42,2102.07,2111.41,2040.92,2058.68,2069.82,2053.25,2088.00,2084.21,2100.78,2350.00,2162.00
2014년10월15일,2258.25,2114.06,2118.85,2121.63,2038.08,2049.84,2099.35,2109.27,2048.75,2060.78,2065.95,2059.66,2088.00,2096.18,2098.64,2350.00,2162.00
2014년10월16일,2252.65,2110.84,2111.48,2119.52,2037.25,2049.07,2099.00,2110.46,2048.65,2060.78,2061.40,2047.62,2092.53,2094.93,2097.80,2350.00,2162.00
2014년10월17일,2253.75,2113.01,2117.10,2117.26,2031.56,2035.83,2099.00,2110.00,2049.13,2058.68,2062.31,2045.12,2077.71,2093.93,2096.06,2350.00,2139.00
2014년10월18일,2253.23,2110.49,2105.92,2116.23,2030.36,2035.41,2099.00,2109.18,2047.08,2058.68,2056.63,2046.37,2059.25,2091.81,2092.34,2350.00,2162.00
2014년10월19일,2254.19,2109.87,2111.48,2115.46,2031.16,2044.36,2106.61,2108.66,2054.47,2059.73,2056.63,2042.00,2029.86,2091.81,2092.78,2350.00,2162.00
2014년10월20일,2252.40,2111.60,2111.48,2115.97,2027.96,2044.36,2099.00,2106.84,2053.60,2058.68,2058.38,2043.25,2027.20,2079.17,2092.56,2350.00,2162.00
2014년10월21일,2245.98,2105.50,2108.31,2099.36,2029.00,2028.00,2078.07,2094.40,2039.26,2058.68,2037.00,2040.37,2018.53,2068.50,2084.21,2350.00,2162.00
2014년10월22일,2240.59,2101.60,2092.42,2096.35,2022.91,2022.00,2072.33,2091.50,2040.70,2053.42,2050.08,2038.00,2018.53,2071.00,2081.02,2350.00,2162.00
2014년10월23일,2238.99,2097.03,2092.24,2092.79,2017.80,2011.29,2069.66,2085.98,2051.72,2057.63,2048.20,2049.21,2032.15,2068.00,2080.13,2350.00,2142.00
2014년10월24일,2236.93,2094.10,2084.10,2090.33,2015.87,2023.00,2071.00,2086.31,2045.08,2056.57,2055.52,2047.78,2032.15,2065.05,2079.00,2350.00,2142.00
2014년10월25일,2233.83,2092.84,2090.17,2090.10,2010.36,2031.96,2085.57,2088.12,2045.95,2047.05,2061.33,2044.40,2029.84,2075.56,2075.22,2350.00,2142.00
2014년10월26일,2233.65,2093.40,2086.82,2085.13,2008.36,2031.96,2085.57,2086.43,2045.08,2047.05,2061.33,2055.78,2027.71,2074.31,2074.42,2350.00,2142.00
2014년10월27일,2233.40,2092.01,2089.56,2097.82,2009.16,2022.50,2087.71,2086.07,2042.47,2045.47,2060.50,2039.73,2027.71,2074.31,2067.76,2350.00,2142.00
2014년10월28일,2230.13,2093.80,2080.62,2094.84,2006.36,2019.58,2084.50,2079.06,2031.54,2045.47,2035.69,2037.73,2027.71,2071.25,2062.59,2350.00,2099.00
2014년10월29일,2226.86,2087.86,2080.00,2093.02,2006.36,2017.08,2084.50,2078.06,2034.34,2045.47,2046.63,2019.00,2035.23,2070.00,2064.17,2350.00,2099.00
2014년10월30일,2223.88,2081.23,2077.22,2087.89,2000.50,2028.76,2082.71,2076.93,2033.73,2045.47,2038.50,2001.00,2030.61,2074.06,2066.02,2350.00,2049.50
2014년10월31일,2223.85,2078.53,2074.63,2086.07,2000.50,2020.60,2077.71,2075.93,2033.73,2043.05,2025.59,2001.00,2030.66,2077.18,2062.68,2350.00,2094.66
2014년11월01일,2221.55,2076.74,2068.13,2084.23,2002.00,2019.00,2079.14,2074.12,2032.00,2039.47,2038.00,1994.33,2030.66,2077.35,2063.31,2350.00,2094.66
2014년11월02일,2221.31,2081.33,2072.46,2084.76,2000.50,2018.60,2075.57,2077.66,2028.08,2039.73,2038.00,1994.14,2030.66,2077.35,2068.29,2350.00,2142.00
2014년11월03일,2220.57,2081.33,2059.70,2084.76,2007.40,2019.00,2061.66,2078.09,2033.22,2038.68,2037.20,1992.86,2030.66,2070.27,2067.10,2350.00,2142.00
2014년11월04일,2221.86,2073.50,2065.93,2081.81,1994.78,2019.00,2058.60,2075.52,2041.42,2033.42,2049.08,1992.86,2028.30,2061.42,2066.80,2350.00,2142.00
2014년11월05일,2219.25,2073.93,2066.93,2083.92,1997.52,2019.00,2050.73,2077.27,2029.95,2035.52,2062.68,1991.00,2028.30,2056.15,2066.19,2350.00,2142.00
2014년11월06일,2217.77,2072.12,2067.87,2082.92,1995.92,2016.20,2062.42,2074.64,2033.87,2025.00,2057.00,1970.25,2028.30,2053.16,2062.11,2350.00,2142.00
2014년11월07일,2216.96,2076.53,2065.35,2082.13,1995.92,2012.64,2063.85,2073.82,2033.45,2021.84,2045.19,1975.18,2028.30,2049.94,2057.04,2350.00,2099.00
2014년11월08일,2217.10,2073.15,2065.19,2080.97,2000.79,2015.42,2056.71,2072.54,2034.12,2021.84,2044.38,1968.46,2028.30,2058.89,2054.84,2350.00,2142.00
2014년11월09일,2215.88,2072.10,2067.53,2080.70,2006.26,2016.19,2056.71,2073.15,2033.12,2027.10,2044.38,1970.25,2065.57,2061.05,2052.65,2350.00,2142.00
2014년11월10일,2215.11,2070.12,2067.10,2080.16,2006.26,2015.42,2056.71,2071.61,2025.26,2022.89,2044.38,1970.25,2064.14,2067.41,2049.86,2350.00,2142.00
2014년11월11일,2212.18,2069.70,2061.70,2077.84,2003.82,2012.42,2057.53,2071.87,2024.03,2020.78,2043.90,1978.62,2064.14,2069.17,2047.57,2350.00,2142.00
2014년11월12일,2209.81,2068.98,2062.20,2077.82,2002.08,2011.20,2059.07,2068.27,2022.84,2015.52,2043.90,1964.88,2064.14,2073.66,2047.08,2350.00,2142.00
2014년11월13일,2207.79,2062.33,2061.96,2078.51,1997.62,2007.20,2059.07,2066.05,2009.41,2018.68,2045.68,1964.88,2062.71,2059.05,2051.22,2350.00,2142.00
2014년11월14일,2208.54,2059.90,2062.46,2073.86,1997.20,2007.20,2059.07,2061.51,2010.13,2020.26,2043.85,1963.70,2062.71,2048.15,2048.97,2350.00,2142.00
2014년11월15일,2210.99,2057.00,2066.24,2071.25,1996.79,2006.36,2059.07,2064.37,2007.08,2019.31,2053.66,1964.88,2026.76,2049.15,2049.95,2350.00,2142.00
2014년11월16일,2212.48,2062.96,2065.89,2064.36,1996.79,2011.46,2059.07,2063.34,2029.70,2014.05,2053.66,1964.88,2060.57,2048.15,2049.95,2350.00,2142.00
2014년11월17일,2207.98,2062.34,2064.86,2063.31,1994.33,2004.88,2059.07,2062.27,2040.17,2019.31,2053.66,1976.75,2060.57,2048.15,2047.51,2350.00,2142.00
2014년11월18일,2207.71,2062.32,2061.72,2061.10,1980.60,2003.76,2058.46,2058.44,2029.95,2017.21,2052.33,1973.25,2060.57,2048.66,2040.23,2290.00,2142.00
2014년11월19일,2202.36,2062.35,2054.66,2059.26,1978.47,2000.66,2057.23,2054.88,2019.84,2018.26,2052.33,1969.12,2065.23,2050.33,2039.63,2290.00,2142.00
2014년11월20일,2201.09,2062.81,2054.25,2063.51,1972.91,2000.25,2056.61,2055.28,2021.44,2014.57,2053.28,1973.00,2065.23,2061.00,2036.65,2290.00,2142.00
2014년11월21일,2201.59,2058.81,2056.23,2059.31,1973.33,1999.41,2049.71,2053.10,2017.52,2018.26,2035.73,1987.26,2063.69,2068.58,2031.57,2290.00,2142.00
2014년11월22일,2198.64,2057.81,2056.73,2061.97,1974.52,1998.96,2051.14,2051.48,2022.95,2016.15,2028.47,1989.12,2027.33,2067.41,2031.57,2290.00,2142.00
2014년11월23일,2197.78,2054.50,2054.33,2059.92,1978.66,1998.16,2051.14,2050.69,2026.37,2015.10,2029.42,1995.37,2027.33,2052.33,2030.72,2290.00,2142.00
2014년11월24일,2196.93,2057.81,2054.33,2055.57,1977.83,1991.45,2051.14,2050.48,2010.36,2010.89,2029.42,1989.12,2027.33,2053.00,2033.60,2290.00,2142.00
2014년11월25일,2193.57,2055.55,2034.72,2052.55,1974.83,1989.00,2055.30,2048.58,2005.54,2011.94,2040.86,1986.75,2025.66,2075.00,2037.23,2290.00,2142.00
2014년11월26일,2190.71,2052.13,2026.68,2038.18,1965.18,1989.00,2045.64,2045.35,1983.16,2014.05,2050.82,1982.37,2025.66,2070.52,2033.44,2290.00,2142.00
2014년11월27일,2189.25,2053.69,2038.43,2037.67,1974.41,1988.25,2045.64,2045.88,1980.66,2012.47,2036.12,1982.37,2024.00,2062.77,2033.44,2290.00,2142.00
2014년11월28일,2189.13,2049.66,2035.26,2044.23,1974.41,1982.41,2044.21,2043.62,1987.95,2012.47,2036.12,1982.37,2024.00,2036.45,2032.38,2290.00,2142.00
2014년11월29일,2187.27,2049.96,2034.29,2044.23,1980.47,1988.28,2040.64,2039.25,1980.66,2013.52,2036.12,1982.37,2024.00,2053.55,2030.89,2290.00,2142.00
2014년11월30일,2189.12,2048.75,2035.25,2044.23,1980.47,1987.88,2045.30,2040.01,1977.12,2007.21,2036.12,1976.18,2024.00,2053.55,2036.56,2290.00,2142.00
2014년12월01일,2186.93,2044.85,2033.80,2044.50,1979.08,1986.28,2043.50,2038.87,1992.95,2010.89,2020.91,1941.56,2024.00,2029.00,2030.82,2290.00,2142.00
2014년12월02일,2184.89,2034.66,2035.33,2044.18,1971.04,1986.40,2040.85,2036.70,1991.58,1996.85,2016.75,1938.25,2015.66,2042.20,2021.97,2290.00,2142.00
2014년12월03일,2183.21,2031.46,2037.17,2042.94,1966.08,1983.36,2043.42,2034.59,1969.80,1992.85,2006.77,1940.62,2015.30,2049.68,2020.20,2290.00,2142.00
2014년12월04일,2182.21,2028.00,2036.93,2021.25,1965.68,1982.16,2043.42,2032.90,1967.11,1984.61,2003.44,1934.82,2010.69,2059.73,2013.30,2290.00,1994.66
2014년12월05일,2178.68,2025.77,2036.34,2019.40,1960.08,1978.96,2043.42,2026.92,1969.03,1980.33,2000.48,1931.29,2010.69,2042.44,2009.08,2290.00,1994.66
2014년12월06일,2177.56,2021.96,2028.27,2017.87,1961.79,1976.96,2043.42,2026.62,1960.19,1984.14,2000.48,1928.94,2044.14,2043.55,2008.66,2290.00,1994.66
2014년12월07일,2175.81,2020.53,2012.89,2016.53,1968.17,1974.96,2040.57,2029.30,1954.15,1980.33,1988.88,1939.81,2042.00,2051.78,2008.25,2290.00,1899.50
2014년12월08일,2176.79,2024.85,2012.24,2022.23,1964.69,1974.16,2024.46,2026.48,1942.12,1979.38,1982.17,1937.93,2042.00,2053.36,2010.12,2290.00,1994.66
2014년12월09일,2165.07,2021.57,2021.76,2014.05,1951.29,1954.00,2031.13,2022.26,1928.12,1991.35,1980.80,1932.56,2016.28,2047.88,2000.00,2290.00,1978.00
2014년12월10일,2154.04,2017.16,2019.26,2008.25,1947.83,1951.69,2020.40,2011.69,1917.69,1985.70,1964.10,1934.06,2007.00,2051.55,1985.00,2290.00,1978.00
2014년12월11일,2149.72,2011.92,2002.87,2006.35,1937.41,1952.46,2008.13,2006.85,1945.38,1983.47,1947.71,1931.00,1989.14,2043.05,1987.30,2290.00,1978.00
2014년12월12일,2143.39,2011.47,1995.21,2003.56,1933.13,1943.42,1993.62,2001.77,1968.12,1978.23,1959.37,1917.66,1986.53,2033.22,1985.56,2290.00,1978.00
2014년12월13일,2140.99,2003.52,1993.43,2002.75,1933.20,1950.59,1993.62,2000.12,1964.08,1977.28,1956.77,1919.00,1985.20,2043.05,1983.63,2290.00,1978.00
2014년12월14일,2139.36,2002.81,1994.51,2003.55,1934.52,1949.48,1989.25,2004.90,1959.50,1976.33,1947.40,1917.66,1985.20,2043.05,1987.94,2290.00,1874.50
2014년12월15일,2134.56,1999.22,1998.93,2000.40,1934.52,1957.16,1989.25,2004.48,1958.17,1978.23,1965.47,1914.00,1974.81,2054.40,1984.92,2290.00,1978.00
2014년12월16일,2124.11,1987.48,1991.61,1980.44,1922.28,1939.91,2005.28,1999.35,1964.12,1976.33,1959.69,1906.73,1949.80,2041.95,1975.16,2290.00,1978.00
2014년12월17일,2116.61,1989.43,1985.26,1967.59,1922.30,1938.25,2001.85,1988.76,1934.29,1975.38,1978.31,1902.20,1946.21,2033.90,1966.54,2290.00,1978.00
2014년12월18일,2112.31,1982.56,1970.74,1953.21,1915.77,1925.20,2000.42,1977.22,1924.50,1982.20,1983.95,1890.92,1942.64,2038.84,1963.35,2290.00,1978.00
2014년12월19일,2104.92,1978.73,1959.60,1957.20,1909.34,1921.87,2000.46,1968.93,1911.25,1982.70,1980.33,1874.35,1951.58,2031.00,1959.19,2290.00,2049.00
2014년12월20일,2103.28,1976.90,1966.31,1949.00,1906.41,1915.95,1989.00,1967.89,1925.00,1978.70,1973.27,1871.50,1948.05,2011.05,1962.51,2290.00,2049.00
2014년12월21일,2103.86,1975.67,1966.31,1945.66,1906.41,1927.76,1998.28,1969.23,1920.21,1974.70,1973.27,1879.50,1948.05,1984.25,1961.02,2290.00,2049.00
2014년12월22일,2101.35,1973.20,1968.53,1954.28,1899.96,1913.28,1998.28,1970.10,1930.08,1971.70,1958.61,1867.92,1972.11,1991.05,1955.14,2290.00,2049.00
2014년12월23일,2091.22,1959.86,1976.53,1941.51,1896.16,1914.56,1994.14,1953.91,1896.73,1971.26,1940.86,1845.73,1972.11,2010.72,1948.68,2290.00,2049.00
2014년12월24일,2079.67,1945.95,1972.96,1937.59,1899.36,1902.28,1973.84,1945.25,1889.23,1968.15,1912.66,1841.73,1953.00,1981.14,1949.19,2290.00,2049.00
2014년12월25일,2076.71,1940.90,1960.60,1933.43,1894.41,1903.48,1987.69,1942.01,1879.26,1968.15,1905.61,1849.86,1905.25,1981.14,1927.06,2290.00,1999.00
2014년12월26일,2075.37,1939.71,1958.93,1926.91,1894.76,1910.16,1975.76,1941.98,1882.34,1969.21,1886.51,1845.20,1902.75,1925.91,1919.42,2290.00,2092.00
2014년12월27일,2073.69,1945.11,1957.23,1925.37,1893.96,1909.36,1975.76,1943.77,1890.64,1960.78,1886.51,1836.81,1886.31,1920.08,1915.15,2290.00,2092.00
2014년12월28일,2070.97,1944.38,1964.17,1914.05,1893.08,1908.56,1975.76,1937.35,1867.92,1961.84,1850.57,1836.81,1918.17,1917.58,1915.15,2290.00,2092.00
2014년12월29일,2070.42,1944.50,1941.96,1915.41,1893.91,1901.08,1940.35,1930.69,1867.86,1953.94,1830.51,1827.31,1913.47,1920.95,1898.72,2290.00,2092.00
2014년12월30일,2068.92,1941.20,1915.89,1919.56,1898.95,1893.62,1942.57,1928.36,1867.92,1959.21,1813.86,1835.00,1915.82,1917.52,1893.87,2290.00,2092.00
2014년12월31일,2067.53,1938.84,1944.13,1909.34,1888.80,1892.37,1971.30,1933.94,1890.75,1958.15,1934.80,1832.50,1917.70,1988.20,1930.39,2290.00,1999.00
2015년01월01일,2061.91,1940.24,1929.17,1911.34,1886.50,1900.72,1970.84,1938.31,1890.75,1957.10,1932.30,1833.75,1939.53,1953.60,1934.42,2290.00,1999.00
2015년01월02일,2059.70,1934.19,1928.48,1902.15,1884.04,1900.72,1963.42,1931.14,1890.75,1963.94,1943.04,1833.75,1939.53,1952.60,1934.42,2290.00,1999.00
2015년01월03일,2054.05,1936.25,1944.48,1885.55,1886.77,1895.33,1970.18,1927.87,1885.45,1955.52,1927.20,1825.87,1904.64,1953.42,1932.20,2290.00,1969.00
2015년01월04일,2053.49,1933.54,1949.11,1879.44,1894.29,1890.70,1970.18,1926.93,1885.25,1953.94,1923.30,1825.87,1904.64,1938.52,1930.08,2290.00,1969.00
2015년01월05일,2052.42,1935.27,1940.82,1891.30,1871.17,1861.95,1975.64,1930.55,1869.28,1960.47,1936.13,1817.50,1918.84,1935.35,1951.16,2290.00,1969.00
2015년01월06일,2045.72,1922.60,1935.66,1909.48,1882.62,1852.86,1970.00,1926.60,1867.72,1952.68,1926.38,1797.06,1911.78,1946.56,1916.97,2290.00,1969.00
2015년01월07일,2038.49,1911.93,1924.96,1904.05,1882.20,1866.65,1962.92,1915.96,1895.33,1931.22,1924.23,1824.21,1911.78,1953.23,1907.14,2290.00,1969.00
2015년01월08일,2033.01,1910.14,1921.86,1902.30,1871.92,1869.45,1962.92,1911.67,1895.39,1921.55,1899.90,1822.71,1896.00,1950.31,1893.70,2290.00,1969.00
2015년01월09일,2029.22,1908.68,1908.43,1893.22,1869.70,1861.54,1955.54,1903.17,1888.41,1928.52,1899.90,1810.86,1895.35,1948.47,1891.07,2290.00,1969.00
2015년01월10일,2023.31,1911.55,1906.54,1896.05,1859.94,1858.75,1943.58,1903.11,1889.25,1925.36,1899.90,1801.86,1891.78,1940.27,1889.07,2290.00,1969.00
2015년01월11일,2021.43,1909.48,1904.96,1870.90,1851.85,1813.11,1943.58,1900.48,1889.00,1918.52,1904.81,1795.20,1891.07,1922.16,1889.27,2290.00,2077.00
2015년01월12일,2020.42,1906.80,1904.96,1872.91,1843.14,1838.30,1948.15,1897.21,1884.14,1920.10,1889.43,1794.53,1885.42,1899.94,1893.34,2290.00,2077.00
2015년01월13일,2007.23,1883.93,1910.55,1850.92,1822.73,1846.36,1948.16,1880.87,1875.86,1912.73,1902.68,1788.81,1884.80,1903.33,1889.68,2290.00,2077.00
2015년01월14일,1999.74,1881.04,1898.24,1851.10,1820.63,1837.56,1947.76,1871.39,1855.04,1896.42,1884.26,1781.40,1877.21,1900.61,1885.79,2070.00,1969.00
2015년01월15일,1991.56,1875.15,1892.03,1836.74,1813.78,1827.96,1947.53,1861.22,1856.60,1891.68,1862.13,1784.00,1848.61,1886.31,1879.80,2070.00,1969.00
2015년01월16일,1983.97,1857.25,1892.26,1839.28,1824.64,1806.25,1928.21,1857.60,1851.30,1885.89,1851.26,1778.37,1840.84,1896.55,1869.63,2070.00,1969.00
2015년01월17일,1976.85,1846.73,1887.93,1834.11,1826.19,1807.18,1923.50,1851.76,1851.30,1883.57,1835.63,1778.37,1840.84,1894.10,1863.30,2070.00,1969.00
2015년01월18일,1978.71,1847.55,1890.31,1832.64,1825.03,1816.50,1923.50,1852.85,1846.28,1870.15,1846.90,1778.37,1827.58,1914.84,1860.04,2070.00,1969.00
2015년01월19일,1976.59,1844.61,1868.59,1834.44,1825.03,1793.83,1918.78,1847.14,1858.47,1863.84,1847.95,1767.00,1819.25,1914.84,1859.39,2070.00,1969.00
2015년01월20일,1963.12,1832.95,1862.42,1819.38,1799.24,1774.22,1913.00,1839.74,1836.00,1860.15,1827.66,1759.94,1835.00,1880.27,1858.47,2070.00,1969.00
2015년01월21일,1953.05,1828.50,1847.28,1809.73,1794.25,1755.42,1908.00,1836.63,1840.55,1854.94,1835.65,1750.62,1833.46,1883.88,1858.95,2070.00,1939.00
2015년01월22일,1948.58,1814.93,1859.96,1805.44,1797.57,1771.54,1903.78,1826.63,1816.40,1847.00,1834.85,1738.56,1833.46,1857.55,1840.83,2070.00,1939.00
2015년01월23일,1939.11,1804.25,1852.46,1812.18,1791.03,1786.12,1903.78,1821.67,1836.78,1837.52,1832.33,1738.56,1856.26,1870.84,1834.70,2070.00,1939.00
2015년01월24일,1937.57,1803.62,1846.70,1804.47,1784.60,1783.96,1898.57,1815.04,1831.13,1840.68,1831.38,1764.05,1856.26,1849.55,1828.93,2070.00,1689.00
2015년01월25일,1934.98,1803.93,1843.26,1811.66,1783.80,1766.29,1898.57,1814.06,1827.31,1839.63,1828.52,1760.35,1851.53,1849.55,1831.22,2070.00,1689.00
2015년01월26일,1931.85,1803.52,1848.64,1817.81,1764.41,1767.12,1898.57,1807.15,1836.13,1839.63,1803.76,1765.23,1813.07,1860.89,1832.58,2070.00,1939.00
2015년01월27일,1933.57,1801.56,1829.48,1797.41,1762.96,1757.95,1898.00,1807.25,1842.08,1832.78,1782.22,1746.27,1813.07,1858.89,1825.54,2070.00,1939.00
2015년01월28일,1929.05,1797.68,1799.67,1796.97,1781.30,1757.50,1893.00,1803.03,1840.87,1827.00,1808.61,1761.64,1813.53,1854.94,1821.64,2070.00,1899.00
2015년01월29일,1926.97,1797.34,1814.65,1797.92,1775.82,1730.00,1893.00,1797.18,1823.48,1830.15,1830.78,1759.94,1794.81,1853.05,1823.75,2070.00,1942.00
2015년01월30일,1926.53,1791.45,1813.89,1803.39,1764.89,1737.00,1894.85,1800.76,1818.08,1821.21,1815.25,1733.52,1804.46,1867.10,1810.76,2070.00,1942.00
2015년01월31일,1924.53,1790.60,1809.44,1801.65,1772.60,1743.95,1894.14,1798.15,1820.42,1826.47,1819.33,1714.76,1827.71,1866.05,1800.13,2070.00,1892.00
2015년02월01일,1924.34,1789.62,1809.44,1802.44,1755.29,1745.48,1894.14,1794.87,1792.33,1821.21,1838.22,1745.22,1826.28,1864.73,1800.13,2070.00,1799.00
2015년02월02일,1922.33,1789.13,1784.64,1804.62,1753.23,1745.28,1899.71,1796.29,1801.84,1820.15,1816.87,1738.22,1826.28,1843.95,1800.97,2070.00,1799.00
2015년02월03일,1920.19,1788.83,1782.60,1806.29,1751.03,1740.20,1894.35,1795.21,1799.00,1810.68,1798.04,1734.94,1775.57,1848.66,1794.81,2070.00,1699.00
2015년02월04일,1920.02,1788.57,1808.28,1816.07,1746.41,1726.16,1894.57,1793.00,1823.29,1812.78,1841.79,1737.58,1749.60,1850.68,1799.35,2070.00,1842.00
2015년02월05일,1921.29,1786.71,1800.75,1816.55,1743.08,1724.08,1894.57,1796.46,1836.60,1810.68,1841.79,1734.76,1772.07,1850.68,1799.72,2070.00,1701.33
2015년02월06일,1919.25,1791.71,1750.28,1815.76,1753.66,1709.95,1894.57,1791.22,1836.30,1811.73,1834.04,1708.18,1760.75,1823.50,1793.79,2070.00,1701.33
2015년02월07일,1919.17,1794.48,1749.57,1817.34,1754.40,1731.00,1893.92,1786.79,1837.65,1810.68,1801.77,1734.76,1776.76,1823.50,1794.06,2070.00,1701.33
2015년02월08일,1920.10,1794.48,1750.28,1795.85,1754.40,1729.54,1892.13,1783.38,1836.30,1826.15,1801.77,1734.76,1792.71,1823.50,1794.39,2070.00,1701.33
2015년02월09일,1917.52,1790.84,1796.93,1787.27,1755.80,1731.00,1892.13,1779.83,1827.04,1821.15,1793.28,1738.82,1792.71,1834.61,1798.55,2070.00,1701.33
2015년02월10일,1926.49,1798.07,1802.00,1808.69,1748.24,1719.60,1894.71,1797.99,1797.37,1826.15,1755.95,1743.05,1775.23,1838.61,1794.44,2070.00,1701.33
2015년02월11일,1934.81,1810.12,1802.34,1829.63,1749.28,1717.22,1904.21,1807.67,1830.16,1822.65,1779.60,1743.05,1793.42,1824.41,1809.02,2070.00,1734.66
2015년02월12일,1937.41,1813.52,1804.41,1825.88,1757.96,1735.65,1902.78,1811.90,1834.95,1829.40,1799.57,1743.05,1796.28,1832.52,1816.30,2070.00,1734.66
2015년02월13일,1939.79,1807.20,1809.36,1826.69,1759.57,1736.56,1901.73,1813.86,1842.13,1808.77,1824.10,1741.94,1798.14,1833.70,1808.47,2070.00,1892.00
2015년02월14일,1943.95,1802.79,1810.70,1836.29,1760.65,1743.95,1901.73,1815.79,1844.08,1817.26,1820.04,1747.76,1783.38,1818.00,1804.02,2070.00,1892.00
2015년02월15일,1946.22,1807.38,1808.70,1831.48,1759.88,1755.54,1901.73,1817.34,1837.30,1818.78,1811.05,1747.76,1783.38,1854.52,1813.93,2070.00,1892.00
2015년02월16일,1946.56,1814.90,1820.64,1832.15,1754.48,1758.45,1901.73,1817.07,1835.56,1818.78,1791.90,1727.66,1785.69,1856.10,1818.19,2070.00,1799.00
2015년02월17일,1958.31,1820.25,1826.45,1846.10,1760.28,1764.87,1902.40,1826.14,1840.34,1825.89,1800.40,1734.27,1769.50,1858.21,1829.02,2070.00,1659.50
2015년02월18일,1963.44,1822.01,1828.65,1843.00,1784.14,1772.00,1907.06,1825.99,1836.54,1826.94,1800.40,1740.38,1772.75,1848.11,1834.70,2070.00,1784.66
2015년02월19일,1963.25,1824.98,1830.72,1843.76,1784.14,1773.66,1905.06,1834.31,1833.20,1828.52,1801.08,1738.16,1773.58,1825.61,1834.70,2070.00,1784.66
2015년02월20일,1960.28,1815.22,1829.68,1844.02,1785.62,1777.87,1899.00,1832.35,1835.29,1821.15,1802.39,1740.38,1833.30,1825.61,1835.54,2070.00,1784.66
2015년02월21일,1959.59,1819.08,1829.68,1834.53,1778.96,1747.65,1900.42,1828.71,1835.29,1828.52,1802.39,1740.38,1833.30,1811.82,1833.14,2070.00,1684.50
2015년02월22일,1963.39,1818.76,1829.67,1841.44,1759.26,1750.73,1903.00,1827.38,1834.00,1828.52,1802.39,1736.55,1833.30,1810.64,1830.57,2070.00,1684.50
2015년02월23일,1966.06,1819.07,1831.82,1861.57,1751.33,1751.17,1907.06,1831.63,1826.45,1822.21,1792.00,1758.35,1833.30,1790.61,1836.53,2070.00,1784.66
2015년02월24일,1973.98,1824.73,1834.03,1871.10,1754.07,1761.69,1910.13,1840.97,1834.90,1833.78,1815.70,1768.17,1808.78,1814.76,1840.31,2070.00,1784.66
2015년02월25일,1978.94,1836.96,1834.24,1871.32,1762.88,1767.78,1913.86,1843.30,1838.18,1817.05,1771.85,1796.05,1835.61,1815.11,1844.06,2070.00,1917.00
2015년02월26일,1978.86,1837.28,1834.79,1859.78,1763.68,1783.91,1912.53,1842.35,1837.27,1832.73,1815.14,1771.76,1776.08,1826.35,1848.46,2070.00,1917.00
2015년02월27일,1979.68,1837.10,1815.00,1863.56,1783.15,1785.16,1917.21,1841.75,1842.72,1834.31,1831.95,1773.52,1754.84,1841.55,1851.81,2070.00,1917.00
2015년02월28일,1980.56,1838.67,1815.00,1867.34,1787.00,1779.21,1917.21,1841.36,1839.54,1830.10,1825.14,1775.88,1754.84,1842.16,1854.26,2070.00,1917.00
2015년03월01일,1979.20,1838.01,1815.00,1867.87,1790.25,1772.56,1913.86,1837.16,1863.26,1837.47,1815.27,1760.27,1754.84,1834.90,1856.02,2070.00,1917.00
2015년03월02일,1979.99,1840.07,1815.00,1878.71,1774.48,1772.56,1915.86,1837.70,1846.45,1819.55,1874.08,1776.70,1735.14,1839.95,1844.46,2070.00,1859.00
2015년03월03일,1984.60,1845.04,1815.92,1886.21,1763.45,1766.30,1915.86,1842.07,1850.04,1842.63,1859.12,1769.18,1757.92,1822.00,1855.08,2070.00,1859.00
2015년03월04일,1985.62,1844.54,1838.89,1890.57,1775.32,1772.17,1917.06,1844.75,1867.90,1844.73,1873.25,1767.66,1779.41,1858.94,1855.04,2070.00,1859.00
2015년03월05일,1987.86,1840.54,1838.96,1890.57,1775.72,1767.08,1911.53,1848.63,1849.27,1842.63,1888.18,1745.43,1785.16,1844.76,1841.36,2070.00,1859.00
2015년03월06일,1984.42,1844.03,1836.68,1880.37,1771.29,1765.08,1914.61,1846.19,1854.91,1842.27,1889.00,1750.56,1785.16,1864.50,1842.00,2070.00,1859.00
2015년03월07일,1985.51,1842.48,1839.10,1878.86,1773.56,1752.47,1914.61,1846.59,1857.52,1835.22,1854.73,1750.56,1785.16,1856.52,1843.55,2070.00,1859.00
2015년03월08일,1984.01,1842.60,1841.80,1877.44,1767.66,1778.14,1921.35,1840.28,1857.52,1843.63,1827.72,1777.52,1785.16,1855.62,1833.18,2070.00,1922.00
