구분,서울,부산,대구,인천,광주,대전,울산,경기,강원,충북,충남,전북,전남,경북,경남,제주,세종
2018년12월06일,1176.29,1026.56,1004.17,1042.60,1028.88,994.74,1013.98,1012.90,961.92,971.33,969.50,965.18,976.27,974.51,981.54,1013.56,992.42
2018년12월07일,1174.62,1026.43,1002.79,1040.51,1029.23,993.46,1011.79,1011.73,959.81,969.59,968.21,963.20,975.65,973.25,979.83,1011.20,987.27
2018년12월08일,1173.92,1023.97,1002.29,1039.01,1028.47,992.18,1010.60,1010.77,958.49,968.60,966.84,962.47,973.67,972.29,979.67,1009.69,986.70
2018년12월09일,1173.37,1022.26,1001.56,1037.84,1027.57,992.24,1009.35,1010.16,957.37,967.92,966.43,961.72,972.86,971.35,978.23,1009.30,986.70
2018년12월10일,1172.32,1020.33,1001.52,1037.28,1027.52,991.67,1008.45,1009.74,957.12,966.24,965.11,959.84,972.84,970.19,976.94,1009.58,985.04
2018년12월11일,1170.84,1020.03,1001.25,1037.45,1027.40,991.01,1007.01,1008.67,955.43,965.02,963.33,958.96,971.75,968.56,975.79,1007.56,984.31
2018년12월12일,1170.82,1017.67,999.81,1034.82,1027.39,989.47,1006.35,1007.24,953.82,963.80,962.16,957.63,970.58,966.85,973.93,994.53,980.14
2018년12월13일,1169.74,1017.46,999.80,1034.30,1026.75,988.46,1004.55,1006.08,952.91,962.11,961.05,956.62,969.09,965.46,973.42,990.19,980.25
2018년12월14일,1169.74,1015.48,998.24,1032.55,1025.41,988.05,1003.47,1005.33,951.40,960.14,959.81,955.18,968.11,964.30,971.91,990.91,978.68
2018년12월15일,1169.61,1013.95,999.01,1033.18,1025.58,987.08,1002.77,1003.90,949.61,959.53,958.48,953.54,966.03,963.00,970.81,989.30,976.70
2018년12월16일,1169.31,1014.56,997.37,1033.76,1026.87,985.95,1001.09,1003.52,948.68,958.74,958.00,952.78,965.52,961.51,969.31,989.30,974.72
2018년12월17일,1169.44,1013.16,997.79,1032.14,1025.61,985.32,1000.18,1002.51,947.36,957.55,957.19,951.66,964.56,960.48,969.72,989.08,972.22
2018년12월18일,1168.68,1011.44,998.00,1031.73,1024.23,984.91,1000.29,1000.69,946.05,955.61,955.67,949.86,962.91,958.66,967.97,988.59,969.93
2018년12월19일,1168.90,1010.56,996.87,1030.86,1023.14,984.75,999.01,999.22,944.88,953.94,953.51,947.02,960.77,957.38,965.98,966.06,969.72
2018년12월20일,1169.28,1007.95,996.11,1029.59,1020.94,982.27,997.94,997.74,943.65,952.57,950.80,946.10,958.77,955.66,964.43,958.17,967.64
2018년12월21일,1167.88,1005.10,994.82,1027.16,1019.46,983.78,996.02,996.39,941.40,950.33,948.31,943.24,956.36,954.55,962.64,955.98,967.38
2018년12월22일,1167.33,1004.94,992.08,1027.26,1016.65,982.64,995.37,994.73,939.92,947.77,945.84,940.93,954.78,952.74,960.64,955.02,964.42
2018년12월23일,1166.45,1005.03,991.26,1026.46,1014.68,981.97,993.37,994.20,938.59,946.48,944.43,939.73,954.04,951.94,958.95,953.84,963.51
2018년12월24일,1165.69,1002.10,991.37,1027.19,1016.02,979.77,992.55,993.24,937.19,944.78,942.17,938.64,950.78,949.62,957.64,954.31,961.46
2018년12월25일,1164.17,1000.81,989.41,1024.63,1013.80,979.33,990.58,991.39,934.39,942.34,940.51,936.96,948.79,947.16,956.43,954.31,961.67
2018년12월26일,1163.29,998.57,987.93,1024.05,1012.56,976.15,987.43,989.70,933.44,939.92,938.65,935.88,946.83,944.63,955.29,954.15,964.48
2018년12월27일,1161.45,996.33,985.78,1021.74,1012.61,973.23,985.39,988.49,930.72,937.60,937.46,934.20,944.46,942.43,953.00,937.75,963.36
2018년12월28일,1161.70,995.07,983.88,1019.83,1013.35,973.69,985.02,987.23,929.88,936.21,935.42,932.14,942.28,940.68,951.97,935.67,962.34
2018년12월29일,1161.51,995.00,984.05,1019.23,1010.87,972.25,983.75,985.52,928.09,934.02,933.71,930.91,940.86,938.87,949.85,934.51,956.87
2018년12월30일,1161.56,994.39,982.75,1019.05,1009.61,971.40,982.52,984.73,927.58,932.94,933.37,929.73,939.96,937.82,949.09,933.77,955.83
2018년12월31일,1160.90,993.00,982.33,1018.71,1010.14,970.71,983.04,983.83,925.80,932.44,932.37,928.84,939.10,936.82,947.99,933.73,956.08
2019년01월01일,1157.98,991.58,981.43,1017.50,1007.96,969.46,981.07,982.17,923.92,929.89,929.47,926.71,936.06,934.35,945.81,933.84,958.22
2019년01월02일,1157.36,990.35,980.04,1014.71,1009.21,968.63,978.83,980.46,921.47,928.36,927.79,925.04,934.75,932.89,944.11,932.41,957.18
2019년01월03일,1156.65,989.53,978.94,1012.27,1008.27,967.24,977.47,978.40,919.04,925.83,925.28,922.87,932.26,931.05,942.08,920.27,958.12
2019년01월04일,1154.04,988.25,978.75,1012.99,1007.82,965.68,976.82,977.29,917.24,923.62,922.58,920.39,929.14,929.37,940.25,910.38,953.12
2019년01월05일,1154.71,987.28,977.89,1010.41,1008.27,965.60,975.92,975.82,915.53,921.95,920.25,917.92,927.86,927.63,937.81,907.87,951.56
2019년01월06일,1154.30,987.27,977.97,1010.34,1008.14,965.52,972.43,975.41,914.17,921.87,918.89,917.00,927.33,926.56,936.64,907.32,951.04
2019년01월07일,1154.75,986.87,976.23,1008.71,1008.47,965.23,971.89,974.49,912.88,920.31,916.77,915.68,924.86,925.82,935.32,905.96,947.81
2019년01월08일,1155.82,985.04,975.74,1009.27,1007.51,963.01,972.75,973.35,910.62,919.04,914.37,913.84,923.79,923.30,932.95,905.82,948.26
2019년01월09일,1155.85,985.51,975.80,1010.49,1007.45,962.12,970.45,972.44,909.50,917.51,912.50,911.94,921.73,921.32,930.80,905.44,945.63
2019년01월10일,1154.29,985.49,975.22,1010.47,1004.67,962.20,970.01,972.13,908.81,915.88,910.98,910.85,920.25,919.79,929.82,905.47,947.75
2019년01월11일,1154.29,983.73,974.12,1009.08,1004.96,963.39,969.94,971.24,907.60,916.10,909.86,909.17,919.63,919.17,928.06,905.88,946.22
2019년01월12일,1153.55,984.28,974.02,1009.42,1004.81,963.60,968.56,970.97,907.01,914.87,909.01,908.48,919.42,918.48,927.03,905.39,943.67
2019년01월13일,1154.56,983.63,975.12,1009.29,1004.17,963.71,968.89,970.55,906.96,915.29,908.36,907.71,918.21,917.64,926.29,905.11,943.67
2019년01월14일,1153.82,983.03,974.37,1008.51,1003.87,963.47,969.79,971.05,906.22,914.87,908.06,907.36,917.70,916.91,926.34,905.41,944.18
2019년01월15일,1155.03,981.67,975.41,1008.86,1004.34,964.30,969.21,971.07,905.32,914.81,906.52,906.06,916.76,915.39,925.49,905.25,945.20
2019년01월16일,1155.77,982.30,974.15,1010.04,1004.01,964.63,968.27,970.98,905.13,914.07,906.36,905.84,916.43,914.54,924.89,905.16,943.57
2019년01월17일,1155.77,982.41,973.04,1009.10,1004.01,961.63,968.82,970.15,904.40,913.85,906.07,905.39,915.27,914.17,924.94,905.24,944.40
2019년01월18일,1155.44,982.54,973.09,1009.21,1002.89,960.72,968.09,970.16,903.65,913.78,906.64,905.25,914.32,913.22,924.50,904.74,943.57
2019년01월19일,1154.54,981.28,973.61,1007.73,1001.79,960.96,967.98,970.19,903.70,913.53,905.74,904.10,913.73,912.59,923.96,904.93,943.06
2019년01월20일,1154.78,981.94,972.95,1008.38,1003.19,961.88,967.77,970.00,903.79,912.99,905.70,903.70,913.47,912.54,923.83,905.55,941.93
2019년01월21일,1156.50,981.82,972.22,1009.05,1002.96,962.01,967.52,970.00,903.89,913.07,905.25,903.12,913.19,912.11,923.47,904.82,941.28
2019년01월22일,1157.19,981.16,972.18,1008.68,1003.41,962.56,968.98,970.38,903.24,912.76,904.94,902.28,911.37,911.60,923.40,904.80,939.34
2019년01월23일,1157.10,981.12,972.33,1009.71,1001.33,963.03,967.91,970.55,902.83,913.19,904.44,901.76,911.29,911.09,923.37,904.55,942.14
2019년01월24일,1156.29,983.54,972.02,1007.24,1002.03,963.06,968.76,970.38,902.31,912.16,904.37,900.75,910.60,910.64,923.69,903.85,943.77
2019년01월25일,1156.43,984.06,970.85,1007.43,1002.21,963.06,969.22,970.42,901.51,911.83,903.69,900.97,910.13,910.35,923.75,904.13,941.97
2019년01월26일,1156.79,984.73,970.07,1007.91,1001.45,962.87,968.30,970.36,901.09,911.97,903.11,900.11,909.25,909.98,923.59,904.38,936.45
2019년01월27일,1156.14,984.45,969.77,1007.87,1002.47,963.00,968.59,970.07,901.34,912.10,902.91,900.10,909.02,909.74,922.24,904.38,938.85
2019년01월28일,1156.17,984.50,969.83,1006.57,1001.14,963.00,969.40,969.93,900.28,911.50,903.13,900.07,909.35,909.65,922.67,904.38,938.33
2019년01월29일,1155.48,985.47,969.08,1007.79,1000.56,963.32,969.26,969.64,899.78,911.25,902.51,900.12,909.00,909.51,922.44,905.07,939.89
2019년01월30일,1155.55,984.11,969.81,1007.46,1001.52,962.64,969.11,969.06,899.21,911.05,902.19,899.71,908.65,908.98,922.87,920.46,939.37
2019년01월31일,1156.10,983.64,969.29,1007.45,1003.42,962.02,969.34,969.49,898.94,911.34,902.64,899.39,908.04,908.46,922.83,923.12,936.97
2019년02월01일,1155.42,983.37,969.56,1007.11,1001.51,962.64,970.64,969.28,898.96,910.62,901.65,899.67,907.42,907.99,922.64,925.30,939.37
2019년02월02일,1155.42,983.39,968.72,1008.17,1001.45,962.25,968.62,969.24,898.78,910.63,901.65,898.50,906.80,907.75,922.81,927.34,938.33
2019년02월03일,1155.42,984.36,968.95,1007.33,1000.50,962.02,968.98,969.15,898.91,910.05,901.01,898.61,906.71,907.90,922.39,927.59,938.85
2019년02월04일,1154.34,984.34,968.73,1007.48,1000.82,962.25,968.46,969.33,898.84,910.04,900.84,899.03,906.16,907.15,922.37,927.41,936.22
2019년02월05일,1153.89,983.89,969.35,1007.43,1002.09,962.25,968.96,969.41,898.24,910.30,901.23,898.84,906.23,906.76,921.29,927.36,936.45
2019년02월06일,1153.62,984.08,968.85,1007.30,1002.74,961.96,968.18,969.14,897.81,909.94,900.89,898.37,906.45,906.67,921.63,926.89,935.93
2019년02월07일,1152.57,983.63,969.11,1007.12,1002.77,961.59,968.32,969.20,897.24,909.70,900.98,898.45,906.47,906.84,921.98,926.89,938.33
2019년02월08일,1152.33,984.29,968.82,1007.83,1002.19,961.35,968.01,968.52,897.69,909.91,900.95,899.43,906.60,907.19,922.50,927.26,938.33
2019년02월09일,1152.60,984.00,969.64,1007.59,1001.09,961.35,968.70,968.31,897.35,908.73,900.71,898.90,905.96,907.20,922.04,927.70,938.33
2019년02월10일,1152.16,984.07,969.18,1006.99,1002.92,961.35,967.54,968.51,897.03,909.13,900.82,899.16,906.16,907.38,922.16,927.70,938.85
2019년02월11일,1152.38,984.32,969.12,1007.05,1003.05,961.13,968.61,967.82,897.32,909.14,900.06,899.35,906.06,907.25,922.05,927.82,938.33
2019년02월12일,1152.14,984.21,968.77,1007.89,1002.79,962.59,969.37,967.99,897.61,909.31,900.12,899.17,906.32,906.96,921.82,928.52,937.81
2019년02월13일,1152.68,983.85,968.49,1008.24,999.78,961.79,969.51,968.48,896.72,909.35,899.53,899.02,906.24,906.91,921.38,928.27,938.22
2019년02월14일,1152.55,984.36,967.68,1008.59,999.65,961.72,969.73,968.13,896.97,909.77,899.49,898.99,906.20,907.03,921.23,928.41,935.52
2019년02월15일,1152.88,984.94,967.72,1008.41,1000.70,960.90,970.62,968.06,896.90,908.70,899.01,899.62,905.71,906.77,920.67,927.91,938.02
2019년02월16일,1152.57,983.98,967.85,1007.00,1000.38,962.14,969.96,967.62,897.20,908.68,899.58,899.41,905.63,906.51,920.98,928.29,938.02
2019년02월17일,1152.57,985.07,969.66,1008.09,1000.31,962.45,969.19,967.26,897.19,909.42,899.21,898.98,905.75,906.12,920.68,928.62,938.54
2019년02월18일,1153.58,985.00,971.61,1007.48,1001.69,963.10,969.38,967.58,897.56,909.11,899.45,899.43,905.39,905.87,920.89,928.70,938.54
2019년02월19일,1152.29,986.32,969.56,1008.19,1000.64,962.80,971.12,968.10,897.20,909.28,898.96,899.53,905.84,906.15,921.62,927.78,938.54
2019년02월20일,1152.47,987.58,970.90,1007.74,1001.69,962.38,970.23,968.17,897.22,909.51,898.99,899.20,905.51,905.62,922.24,925.84,938.33
2019년02월21일,1153.24,988.68,970.77,1008.10,1001.17,963.10,970.88,968.38,896.94,909.59,898.86,899.11,905.82,905.60,922.39,922.29,939.68
2019년02월22일,1152.93,988.87,970.03,1008.30,999.98,963.26,971.46,968.71,896.68,909.68,898.17,899.80,905.56,906.04,922.84,921.63,936.42
2019년02월23일,1152.71,989.88,970.13,1007.58,1000.08,963.60,972.33,969.15,896.92,910.06,898.68,900.26,905.45,906.78,923.08,922.13,937.95
2019년02월24일,1152.19,989.69,970.11,1008.10,1000.48,963.60,972.98,968.97,896.95,910.21,898.62,900.95,905.36,907.00,923.60,921.09,936.93
2019년02월25일,1152.76,989.25,970.63,1009.33,1000.84,963.20,972.98,969.68,897.23,910.40,898.42,901.25,905.25,907.17,923.32,921.31,936.83
2019년02월26일,1154.86,990.26,970.17,1009.97,999.85,963.60,973.02,970.03,897.27,910.94,899.00,901.19,905.36,907.30,923.31,921.26,937.34
2019년02월27일,1154.89,991.14,971.28,1008.78,1000.38,963.90,972.53,969.65,897.45,911.84,899.29,901.33,905.55,907.27,923.46,921.53,936.93
2019년02월28일,1155.24,992.50,972.02,1008.07,1001.06,963.16,972.24,969.90,897.29,911.13,899.37,901.08,906.08,907.78,923.29,921.82,936.93
2019년03월01일,1154.75,992.20,973.09,1008.33,1000.72,963.47,972.03,970.27,897.57,911.23,899.49,902.14,906.28,908.31,924.15,934.08,935.91
2019년03월02일,1154.74,991.64,973.36,1007.68,999.58,964.70,972.04,970.14,897.79,910.85,898.93,902.62,905.98,908.23,924.39,937.85,936.53
2019년03월03일,1154.97,992.18,972.82,1008.34,999.23,964.41,972.40,970.15,897.66,911.30,898.81,902.26,905.82,907.70,924.40,938.48,935.91
2019년03월04일,1155.82,992.02,972.45,1007.46,1001.55,962.11,972.21,970.36,898.38,911.21,899.26,902.78,906.49,907.87,924.72,939.07,935.06
2019년03월05일,1155.43,991.48,972.84,1008.55,1000.53,962.03,972.60,970.13,898.13,911.40,899.63,903.56,905.98,908.34,924.82,941.28,934.85
2019년03월06일,1155.45,992.22,973.53,1008.51,999.98,962.54,973.50,971.04,897.89,911.74,900.09,903.45,906.24,907.92,925.25,942.89,934.64
2019년03월07일,1156.76,993.37,973.49,1008.74,1000.73,962.55,973.01,970.78,897.27,911.39,900.36,903.34,906.53,908.02,925.48,943.66,936.35
2019년03월08일,1156.74,992.40,974.02,1009.79,1000.73,962.47,972.14,971.25,897.79,911.78,901.21,904.52,906.96,907.84,926.07,952.89,936.41
2019년03월09일,1156.34,994.36,973.50,1009.38,1001.35,963.76,972.51,971.23,898.22,911.92,901.72,904.25,907.09,908.28,926.15,956.55,936.12
2019년03월10일,1156.36,994.07,973.04,1009.50,1001.35,963.46,972.09,970.85,898.65,912.17,902.12,903.80,907.23,908.51,926.26,956.79,937.23
2019년03월11일,1155.69,994.30,972.47,1009.57,1002.52,963.11,973.28,971.69,899.40,912.93,902.67,904.14,907.15,909.35,926.81,957.69,937.39
2019년03월12일,1155.91,996.10,974.15,1009.87,1003.14,963.42,972.86,972.38,900.08,913.11,903.34,903.82,906.86,909.40,927.41,958.29,937.39
2019년03월13일,1156.50,996.40,975.94,1011.05,1002.21,964.50,975.95,972.90,900.57,914.07,903.92,905.82,907.44,909.70,928.27,958.33,935.00
2019년03월14일,1154.98,997.36,975.03,1011.02,1004.00,964.69,975.42,973.70,901.28,914.85,904.86,907.01,908.30,910.89,928.24,958.55,934.46
2019년03월15일,1154.13,998.59,974.39,1011.05,1003.61,965.09,976.47,974.50,901.45,915.90,906.38,909.24,908.51,912.13,930.17,958.55,935.41
2019년03월16일,1153.24,998.64,975.76,1011.95,1003.89,965.95,978.64,975.21,902.51,917.33,908.00,910.20,909.44,913.87,931.20,958.77,935.62
2019년03월17일,1153.60,999.16,975.51,1012.23,1003.91,966.29,977.83,975.06,902.72,918.00,907.89,910.74,911.17,913.82,932.08,958.77,936.04
2019년03월18일,1153.79,999.44,975.62,1011.24,1003.54,967.26,980.07,975.74,903.60,918.18,909.39,911.60,911.59,914.53,933.71,959.37,937.60
2019년03월19일,1154.94,1000.20,975.35,1011.53,1004.23,966.43,979.51,976.43,903.75,919.16,910.64,912.10,911.78,915.13,934.15,959.32,940.31
2019년03월20일,1154.53,1001.30,975.59,1011.17,1005.76,967.15,980.67,977.11,905.03,919.08,911.54,913.25,912.83,916.08,934.74,959.48,941.87
2019년03월21일,1155.74,1002.86,975.90,1012.09,1005.87,966.69,983.54,978.00,905.34,919.78,911.78,914.81,913.33,917.18,936.15,959.32,941.87
2019년03월22일,1159.48,1002.25,976.68,1012.98,1008.22,967.75,982.66,977.74,906.36,919.98,912.16,915.67,914.28,918.26,937.06,959.80,941.35
2019년03월23일,1159.62,1003.13,978.00,1013.20,1007.48,968.18,982.99,978.45,906.68,920.64,913.26,916.42,915.16,919.47,938.20,959.67,942.39
2019년03월24일,1159.35,1003.60,979.07,1013.69,1007.58,968.46,983.18,978.84,906.14,921.27,913.97,916.89,915.18,920.14,938.49,959.42,942.64
2019년03월25일,1159.98,1004.72,978.50,1014.64,1008.44,968.46,983.78,978.28,907.06,922.52,914.76,917.80,914.72,920.43,939.00,959.75,944.06
2019년03월26일,1159.98,1004.14,978.52,1015.75,1006.95,968.10,986.35,978.48,907.71,922.90,915.24,919.21,916.14,921.09,939.32,959.37,942.87
2019년03월27일,1160.80,1003.92,980.32,1015.34,1007.29,969.13,987.29,979.18,908.14,923.19,915.66,919.96,916.14,921.95,940.02,959.64,944.25
2019년03월28일,1160.47,1004.17,979.91,1015.78,1006.77,969.04,987.76,979.38,907.99,923.90,915.72,920.24,916.76,922.22,940.78,959.80,944.25
2019년03월29일,1159.97,1004.12,979.63,1015.80,1006.56,968.79,986.87,979.75,909.13,923.65,916.02,920.43,917.24,922.37,941.13,959.80,945.10
2019년03월30일,1161.25,1004.22,979.90,1016.55,1007.05,970.18,985.67,980.11,909.38,923.17,916.93,920.42,917.83,922.69,941.94,960.02,945.65
2019년03월31일,1161.55,1003.77,980.33,1016.50,1005.65,970.53,986.81,980.12,909.68,923.82,916.88,920.90,917.65,923.39,941.92,960.13,945.00
2019년04월01일,1159.91,1006.33,980.53,1016.59,1005.57,970.23,986.96,980.53,910.49,924.05,917.45,921.08,918.33,923.30,942.71,960.02,945.00
2019년04월02일,1161.00,1007.38,980.23,1016.86,1008.04,970.18,989.23,980.53,910.84,924.63,917.97,921.66,919.15,924.53,943.08,959.80,944.44
2019년04월03일,1161.67,1006.93,980.42,1017.76,1008.18,970.91,989.20,981.10,911.21,924.84,917.89,922.23,920.33,925.54,943.94,961.26,945.00
2019년04월04일,1161.68,1006.64,980.98,1017.16,1008.10,970.46,988.14,981.17,912.03,924.89,918.02,922.38,920.49,925.99,944.70,961.92,945.55
2019년04월05일,1161.38,1005.62,980.92,1015.77,1007.71,970.53,988.77,981.32,912.44,924.82,918.72,922.51,921.23,925.65,944.91,962.91,944.60
2019년04월06일,1161.85,1006.39,982.29,1017.74,1008.78,971.51,988.46,981.96,912.43,925.05,919.03,923.13,922.21,925.60,945.10,963.07,944.60
2019년04월07일,1160.58,1006.68,981.88,1017.64,1009.70,971.51,988.17,982.25,912.66,924.82,919.70,922.92,922.86,926.00,945.35,963.29,945.55
2019년04월08일,1161.38,1006.85,980.43,1017.24,1008.98,971.51,988.76,982.58,913.64,925.67,919.70,923.34,923.28,926.37,945.38,963.20,945.00
2019년04월09일,1162.49,1008.41,980.07,1016.18,1007.61,970.09,988.67,983.27,913.05,926.57,920.71,923.06,923.06,926.82,945.74,963.18,945.55
2019년04월10일,1163.92,1008.79,980.04,1014.82,1010.05,969.10,989.49,984.09,914.35,927.25,921.37,924.07,923.89,927.62,946.76,963.13,943.86
2019년04월11일,1163.25,1008.81,980.85,1013.59,1011.32,969.94,989.48,984.52,915.09,926.92,921.53,925.39,924.91,928.38,947.69,963.14,946.13
2019년04월12일,1163.65,1009.27,981.12,1014.15,1010.81,970.83,990.14,984.47,915.86,927.75,921.81,924.83,925.23,929.13,948.40,962.95,946.70
2019년04월13일,1162.29,1010.00,981.61,1018.01,1011.53,970.49,992.07,984.97,916.74,929.60,922.42,924.58,925.29,929.31,949.07,969.94,948.33
2019년04월14일,1164.20,1009.92,982.69,1018.15,1010.94,970.04,992.79,985.51,917.30,929.63,922.94,925.07,925.99,930.05,949.45,973.73,949.44
2019년04월15일,1164.40,1009.74,982.78,1019.37,1010.30,970.04,992.71,985.64,917.69,930.08,923.74,925.75,926.39,930.32,949.79,975.93,948.88
2019년04월16일,1164.29,1009.27,983.56,1019.62,1010.66,969.15,992.72,986.24,918.02,929.76,924.96,926.43,926.46,930.68,950.38,977.34,950.11
2019년04월17일,1164.30,1011.83,983.40,1022.67,1011.24,968.37,993.03,986.42,919.32,931.23,924.37,927.28,927.15,930.73,951.05,979.32,950.11
2019년04월18일,1163.06,1012.27,983.13,1022.69,1009.88,971.04,992.80,987.37,920.06,930.72,925.08,927.79,927.26,931.66,951.56,978.72,949.55
2019년04월19일,1165.83,1013.07,983.96,1025.01,1008.92,972.11,994.82,988.05,921.21,930.75,925.25,928.27,927.60,931.88,952.19,978.83,949.11
2019년04월20일,1165.15,1013.45,985.20,1022.93,1010.03,973.05,997.03,988.64,921.87,931.60,926.54,929.59,928.02,932.29,952.23,978.72,951.36
2019년04월21일,1164.94,1012.74,985.69,1023.17,1009.95,973.00,996.63,988.60,922.41,932.56,926.79,929.90,928.33,932.87,952.22,978.98,951.36
2019년04월22일,1165.01,1012.19,984.82,1023.75,1010.25,973.09,997.26,988.94,923.13,932.77,927.53,930.56,927.76,933.35,952.98,978.94,952.00
2019년04월23일,1165.12,1010.86,985.40,1023.47,1012.35,974.02,996.63,989.26,923.58,932.74,929.03,931.27,928.38,933.70,953.98,979.48,953.47
2019년04월24일,1165.74,1011.71,986.04,1024.18,1013.24,975.31,996.89,989.81,924.47,932.96,929.82,931.63,929.06,934.28,955.14,979.53,955.65
2019년04월25일,1165.63,1011.20,987.13,1022.75,1011.78,971.85,994.38,990.05,925.53,932.98,930.40,931.83,929.80,935.14,955.01,979.44,957.33
2019년04월26일,1164.14,1012.66,988.00,1025.37,1011.39,972.97,995.48,990.79,926.75,933.90,930.63,933.30,931.33,935.90,956.13,979.53,958.47
2019년04월27일,1165.88,1014.32,988.66,1023.74,1010.56,973.33,995.72,991.31,927.96,934.72,930.94,933.97,931.98,936.69,957.08,984.28,957.11
2019년04월28일,1165.88,1014.10,989.24,1024.59,1011.62,972.58,997.54,991.41,927.96,934.57,932.20,934.21,932.70,937.83,957.73,988.15,956.13
2019년04월29일,1165.86,1014.68,989.37,1024.29,1012.77,974.27,998.87,992.01,928.37,934.61,932.82,934.60,933.75,938.56,958.56,990.58,957.27
2019년04월30일,1163.05,1016.49,989.73,1024.73,1010.17,977.97,1002.11,991.80,929.29,935.88,933.25,934.93,934.88,939.37,959.83,994.63,958.22
2019년05월01일,1160.66,1019.02,989.86,1027.44,1013.22,978.17,1001.87,992.45,930.27,936.16,934.22,935.43,935.72,940.26,960.53,996.47,957.77
2019년05월02일,1162.33,1018.19,990.47,1029.92,1011.67,978.96,1002.53,992.96,931.65,937.40,934.54,936.80,936.38,940.58,961.19,998.11,958.22
2019년05월03일,1165.59,1018.30,991.97,1028.60,1013.82,980.14,1003.13,993.82,931.97,937.94,934.97,936.94,937.30,941.92,962.04,998.24,958.88
2019년05월04일,1163.30,1018.37,992.38,1029.90,1013.35,979.38,1003.13,994.81,933.10,937.68,935.87,937.62,937.66,942.80,962.57,998.85,958.88
2019년05월05일,1162.06,1019.27,991.98,1030.06,1013.25,981.18,1004.20,995.06,933.91,938.22,936.04,938.10,938.33,942.97,962.89,999.12,960.00
2019년05월06일,1166.71,1019.69,991.85,1029.26,1012.87,981.28,1002.95,994.94,934.14,939.32,935.61,938.78,938.72,943.46,963.23,999.18,958.86
2019년05월07일,1165.25,1020.11,991.93,1030.33,1010.10,982.71,1004.92,995.67,936.21,940.09,936.70,939.61,939.27,944.00,964.44,999.63,962.27
2019년05월08일,1166.65,1019.58,993.45,1029.79,1012.38,982.21,1005.56,996.81,936.89,941.54,938.12,941.49,940.37,946.54,966.01,999.30,962.72
2019년05월09일,1168.24,1020.22,994.86,1029.84,1013.15,981.71,1006.20,997.21,937.34,942.65,938.63,942.74,941.42,947.43,967.14,999.30,962.44
2019년05월10일,1168.41,1022.28,996.05,1029.12,1014.90,981.73,1008.38,997.43,937.93,942.73,939.15,943.06,942.05,947.66,967.90,999.52,962.73
2019년05월11일,1167.12,1021.85,996.04,1029.95,1014.38,982.32,1006.84,997.26,938.24,943.11,940.10,943.10,942.94,947.90,968.42,1000.02,966.07
2019년05월12일,1166.40,1021.91,996.59,1029.10,1014.82,982.26,1008.90,997.47,938.69,943.57,940.51,943.03,943.35,948.37,968.74,1000.02,965.62
2019년05월13일,1167.37,1021.94,996.51,1027.95,1015.75,982.69,1010.09,997.63,938.91,944.33,941.31,943.76,943.45,948.41,968.65,999.85,965.24
2019년05월14일,1167.77,1023.76,997.33,1027.61,1014.94,983.71,1009.29,997.56,939.78,944.52,941.15,944.24,944.02,948.23,968.29,999.80,968.12
2019년05월15일,1169.37,1023.70,996.65,1028.38,1015.82,983.64,1009.55,998.03,939.97,944.18,941.29,944.30,944.32,948.55,968.90,999.75,969.87
2019년05월16일,1168.80,1023.58,997.11,1030.05,1015.69,983.78,1010.31,998.99,939.95,944.40,942.02,945.19,943.92,948.92,968.84,999.63,969.35
2019년05월17일,1167.10,1023.37,998.96,1030.29,1016.30,984.00,1010.57,998.68,940.32,943.91,942.35,945.06,943.27,949.38,969.96,999.52,969.35
2019년05월18일,1170.32,1023.11,999.79,1030.29,1017.20,984.48,1011.13,998.85,940.52,944.82,943.16,945.20,943.30,949.86,970.46,999.63,967.76
2019년05월19일,1167.98,1022.49,998.73,1031.37,1018.61,981.50,1012.49,998.55,940.91,944.94,943.38,946.08,943.95,950.34,970.31,999.85,969.87
2019년05월20일,1167.52,1022.75,998.58,1030.95,1018.04,981.76,1013.41,998.95,940.97,945.10,942.99,946.32,944.25,950.12,970.91,999.91,969.10
2019년05월21일,1167.11,1023.32,999.83,1032.04,1018.80,986.41,1013.52,998.58,941.44,945.76,943.86,946.27,945.55,950.85,971.18,999.57,969.10
2019년05월22일,1172.60,1024.06,996.04,1031.31,1019.04,987.29,1013.56,999.02,940.87,945.37,943.88,946.42,946.06,951.04,970.91,999.28,968.58
2019년05월23일,1174.51,1024.43,996.06,1031.38,1018.85,988.11,1013.59,999.64,941.05,945.78,944.02,947.17,946.54,950.75,970.62,999.11,972.87
2019년05월24일,1173.03,1023.92,994.89,1031.67,1019.37,987.93,1012.66,999.91,941.08,945.93,944.80,946.96,946.85,950.56,971.11,999.34,972.87
2019년05월25일,1173.43,1025.31,993.90,1031.49,1018.76,988.44,1012.92,1000.32,941.53,946.75,945.35,946.80,947.15,950.91,970.56,999.57,974.75
2019년05월26일,1173.64,1025.24,995.34,1031.84,1018.40,988.87,1013.14,999.41,941.40,946.71,945.17,946.04,947.20,951.08,970.72,999.56,974.37
2019년05월27일,1174.56,1025.75,995.28,1032.48,1018.13,989.60,1014.59,999.40,941.03,946.62,945.39,945.92,947.42,950.97,970.42,999.56,975.62
2019년05월28일,1175.15,1024.73,996.30,1033.86,1017.07,989.60,1013.92,999.65,941.88,946.64,945.03,946.61,947.67,951.52,971.42,999.62,973.78
